상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
행복상점,3120041,145.19357232906884,0.0,4.64,472724088.5247939
다과정,3120125,592.0719224893757,158.0,4.715,51723462290.884186
보이즈프롬마스,3120075,77.80217214851913,175.0,4.855,5209509952.075757
라운징북스,3111030,109.28838490204063,0.0,4.2,1060185737.3696811
클렌치커피,3110154,167.21170516789806,59.0,5.0,4684524507.888123
뉴뉴나나,3110297,271.1892444962101,0.0,,1246351336.3410132
커피벌스데이,3110566,126.74646283357863,3017.0,3.955,8259131901.6866255
커피베이양평에이스하이테크시티점,3120136,2535.5783862264066,0.0,4.33,2413041734.1274505
카페나팔꽃,3110568,53.570328649456854,0.0,,479862120.8160893
바람길,3120069,196.01539384866336,0.0,4.88,1440326759.1880891
커피호스피탈,3110544,156.77581406296932,0.0,,364726157.53883606
까페띠노,3120235,1096.868736443744,67.0,4.390000000000001,1696240191.1387424
컴플리트6.8,3110939,479.0402172734272,19.0,4.695,2901643742.1653104
더블유오앤,3130190,300.05292298255927,2735.0,3.1,22035149231.222927
골든라이언,3110142,84.30916986699961,177.0,4.1,1396085417.5751607
백만잔의차,3110419,1757.511047142324,0.0,4.77,3108839609.0625854
이스트덜위치,3120103,97.68596872897234,0.0,4.73,1290458176.8356736
조쉬윌로우커피,3120011,797.248871893598,0.0,,1889318649.1104195
모노프,3110745,233.35898459853817,82.0,4.67,6193646273.837996
위드멍,3120230,166.04729086268378,0.0,2.9,2713393562.1613874
카머,3110286,66.9952486375663,132.0,4.7,608905267.2570399
마포옥Cafe,3130194,122.02294102843817,0.0,4.27,4168216841.55816
오피셜커피,3110433,146.7701169958271,355.0,4.155,256740617.36775368
매직큐브시즌2,3130191,228.68540771608966,0.0,2.3,1120337364.9101028
티아레나,3120093,113.3010918334247,370.0,4.545,3722019346.5144033
더스노우에프앤비,3120031,195.99748878737597,0.0,,2244673439.3043256
디허브플러스,3120197,220.2475496563916,0.0,,1703541320.4596288
더에이치앤코,3120046,149.81252843985294,0.0,,6037324911.816644
미니멀비,3110559,116.72817809420249,209.0,4.8,614503845.0718216
엘가커피,3130177,246.42889081352865,0.0,,31795583640.438793
금성커피천랑커피,3120192,116.93666419372849,0.0,4.5,1452311266.5865886
청안사주와문경타로점사주카페,3130191,102.51193629913983,0.0,,962663369.9564291
그레이스커피,3110592,370.0925999847607,0.0,,780493272.8754281
에이요커피,3110149,186.97224615857422,214.0,4.7,696866138.9850482
우주곰커피제이엠에프,3120053,105.98481952426854,0.0,,965622244.3953079
공차내방역점,3120164,537.3071305433276,0.0,4.4,3498826055.9777684
메르시,3110022,120.19419663544463,0.0,4.62,311177668.88512397
위트러스트커피게이샤랩,3130195,63.555756569692385,62.0,4.295,3620438293.8435936
두바이커피,3130153,437.7295569735623,0.0,,4309113715.360646
어페어커피,3110134,115.08937535677735,220.0,4.535,1659041249.831151
비건마마,3110892,64.5472296004655,546.0,4.3,14250150477.287718
뿌리온더플레이트,3120007,104.5482657817317,0.0,,924311210.6495454
더메리어,3120197,698.1488494433958,0.0,,2415831742.0127463
카페더아르떼코인,3120210,2806.4408731424824,0.0,4.35,7753829899.180187
카페멍스,3120081,123.80360816502228,0.0,,2000902476.3199933
마피,3120012,376.7461466043266,13.0,4.7,1270210858.1385105
커피_#샵,3130155,242.30538539787517,0.0,4.38,
깊이,3120102,151.84709768450966,125.0,4.535,1210930126.7547615
아이아오,3111059,169.2260582277045,394.0,4.5600000000000005,7002681916.767579
카페유유히,3130303,249.85712086025788,99.0,4.3,30826388969.371124
마고,3110018,109.73339589380268,831.0,4.2,1455792138.366929
커피앤디저트,3120192,206.73559157278194,0.0,4.27,1588627169.2512138
행복커피호프,3110858,209.63308730709366,0.0,4.33,654524286.0268365
블루뮤지엄,3120112,164.10233909004836,0.0,,1645827008.2078068
컴포즈커피마포염리초점,3120106,493.2383490629162,24.0,3.765,2326695737.6439834
삼삼구이,3120044,79.81904059604803,2.0,4.49,666894905.2957617
롱맥,3110411,112.00134686008906,0.0,4.5,488399060.2538585
이노이드커피랩<INOIDCOFFEELAB>,3110274,88.45417540802015,87.0,4.154999999999999,3099233764.1381097
숨숨,3120010,44.81301398334703,58.0,4.9,3950054479.037199
카페여기,3110881,157.84908001895445,118.0,3.835,4031158869.806277
오브베이크,3120130,458.8658750230836,556.0,4.825,34169601966.68996
카페브라마솔레,3120093,105.58660931795178,0.0,4.8,1276844356.4365692
민트판다,3120104,201.6421169343176,45.0,3.755,1224036758.6023088
얼스어스,3110014,162.7572312783557,1570.5,4.035,690533314.8326057
라무어L'amour,3110549,90.96839818697752,0.0,,535975992.66374016
아이엠,3110960,200.85656236521237,17.0,4.365,35835144.310759634
예쁜소나무,3111021,112.12768777526284,12.0,3.0,2179258965.8179526
이포크,3110207,148.92795093212618,81.0,5.0,981450119.9702755
스트리트박스,3120246,190.42677221235454,0.0,,3992452202.8802457
황금사탕,3110315,188.64633296076434,84.0,4.645,5017990649.11308
코코시에나,3120104,61.83943074371867,0.0,4.8,719502872.0081675
카페보다,3110294,197.19135238679655,9.0,3.7199999999999998,1025765143.72652
커피나무랩,3110836,312.0068802412678,71.0,4.145,4614369927.133242
카페일렉트,3120076,102.29739086098405,0.0,5.0,2384335180.3028207
토토,3130241,677.8044361326213,2.0,5.0,2089835790.15828
카페페를,3120052,80.73046335916568,0.0,4.82,1322207634.5534105
카페델카미노,3120103,160.2744711257021,184.0,4.5,3101024843.0042143
아무르,3110846,154.4336647363358,55.0,4.75,2675500233.5430183
쥬씨뚝섬역점,3120051,245.58753808504304,25.0,3.9699999999999998,1673388864.0051272
아틀리에하모니,3110302,57.90534983827742,0.0,,457466591.33176047
죠-지서울,3120031,137.20579888165358,0.0,4.37,2056182932.4555852
달콤-쌉싸래,3111006,161.77058647414228,7.0,5.0,4696496010.511547
카페호미,3120005,439.7924567331972,55.0,4.66,1004233502.597751
커피식구성수센터,3110137,422.6754464462712,54.0,4.59,3556749931.7372003
데니스커피남강점,3110862,124.56425776957865,18.0,2.805,5097701159.599999
어바웃,3120227,13085.309391073064,16.0,3.915,12536004240.763834
투니크,3110564,87.90240164441354,112.5,2.9000000000000004,757011291.1596947
그레이에스프레소,3120149,957.9684946215943,174.0,4.535,4272669720.222712
앙트레,3120107,1078.0707322775659,513.0,2.635,5279617694.925058
카페크리스마스,3120177,148.29610812377712,0.0,4.03,336905612.07783353
몽글,3110718,74.07848354395186,44.0,4.34,3986114423.2984185
이디야송파파인타운점,3120236,728.6765058599867,25.0,4.0,4751281519.707623
디어블라썸,3130311,138.8086152417113,550.0,4.42,21877522110.764824
준,3120210,2886.9079306031113,0.0,,7927592269.354627
메가엠지씨커피영등포구청역점,3120136,66.08551277880923,20.0,3.385,1053691572.4457222
바풍슬라임카페,3110141,130.1960178800216,0.0,4.3,743128388.8565762
클라우드핑크,3110120,122.52873511394502,0.0,4.0,48224033.584249526
몰루,3120187,125.6384496633664,0.0,,2261157399.8108344
에그마카슈성수,3130070,73.43205194018756,0.0,,927732650.0287646
아비앙또,3120065,4125.895721242579,56.0,4.715,4672586592.832689
바이스트릿,3120230,85.60596655451342,0.0,,2159505596.4163537
달보드레구쁘레,3110079,86.43938245631975,7.0,5.0,488897414.3276242
에어보브,3120213,175.70354494975524,0.0,,1529964621.5797992
엠엠티에이치소공점108호,3001492,54.065299651448846,0.0,,11158184786.40662
카페로세토,3120102,223.12867045296122,0.0,4.44,955140361.5118325
마왕커피홈앤쇼핑,3120118,1664.8757291383292,15.0,3.9000000000000004,637125400.9866142
쳐프트,3111085,100.2538592843369,0.0,,1181857767.4699337
라라피크닉,3130221,174.5954683585449,0.0,,3906407401.709954
플릭온커피,3120094,551.2850352259321,0.0,4.92,2138712733.4312544
빽다방장한평역점,3120066,161.98570608578623,41.0,3.46,5148622767.743095
에데니스,3110234,863.3459326770045,0.0,5.0,878288573.8156161
드립팩토리,3110961,191.62200398362893,19.0,4.51,3028944103.2785015
메가엠지씨커피공릉역점,3120084,446.1018632637569,0.0,,2149081142.6025553
피에로커피,3111053,98.27300912442252,274.0,4.2,3795727326.8964057
목영동,3110299,132.10812685307383,40.0,4.705,4548154088.56615
컴포즈커피독산대륭테크노타운점,3120131,6543.118238279571,0.0,4.46,8496104685.009213
언더독커피,3110558,57.51181153784884,54.0,5.0,663369508.9130799
코사카,3110569,31.253901389998106,0.0,,432385407.1402147
베란다바이윤복,3120098,4634.1703172844245,0.0,,1017892980.7667055
가비아노,3120012,488.36898602394206,242.0,4.45,3512667663.9099994
바비공방cafe,3120026,1085.1828534393956,0.0,,1632532882.159639
인하프inhalf,3110897,48.61067674101878,48.0,4.3,348405452.4256935
크림오브클래식,3120102,143.99890251407507,9.0,3.7,815177770.9630799
포티드,3120094,104.61177798927142,924.0,4.23,11729091744.135418
크리스마스빈경찰병원,3120237,3219.4529665364867,33.0,4.845000000000001,7808877200.312555
메이크베러띵스,3110550,140.26103401649587,0.0,,1748876771.1507604
킵커피,3120178,166.59351655899542,11.0,4.654999999999999,3830887077.2245
드림커피,3120179,1820.8600776328788,1.0,5.0,5822879277.549331
보케,3110084,62.23409618373098,23.0,4.8100000000000005,728700941.7271943
앙골로에스프레소,3110136,273.3882627984097,16.0,4.73,1305189003.8755708
해링턴탑부동산공인중개사사무소,3110527,101.54478373204546,0.0,,561860122.9714286
오살랑마켓,3110402,126.71781543128526,0.0,,493578467.35680443
굿네스카페,3110022,75.39220002396682,0.0,,253182435.9320562
셀커피,3110817,124.48460911371149,0.0,,666331074.1563439
온앤오프,3110867,235.29455973804704,0.0,,811699395.2468361
오케이어맨션,3120105,69.16996226268903,0.0,5.0,512046141.589545
이만돌북카페,3110543,93.3520069109992,0.0,4.4,20246551.223720554
이제이앤에스,3120184,239.94124422690294,0.0,,3688138289.431067
생츄어리,3110557,141.73463291463077,77.0,4.6,2370133827.4522057
래쉬,3120198,177.46743780875755,10.0,4.495,1004681745.446181
카페그루,3110394,120.8318597807088,0.0,4.09,2738376199.5358458
카페도르르,3110553,80.4612717146606,40.0,4.885,1731019830.7835503
달별해커피공방,3110315,89.50697993368931,11.0,4.6,1636202948.4922037
커피링거,3120119,3302.719822799398,22.0,4.25,1473433373.033486
번사일팔,3120076,217.3935227976533,0.0,,2880513264.180132
디저트로이,3120195,136.3299110850295,0.0,4.43,4863887419.403595
페이지,3130315,226.67268708723662,315.0,4.34,11321428996.98841
이알커피연희,3110510,188.01310737674203,0.0,5.0,1456804174.5986292
칵칵,3110975,64.16317474654413,43.0,5.0,2016748235.395341
아재커피충정로점,3120018,1336.3279067672388,18.0,4.755,4082184391.274989
원스쿱프로틴하우스,3130243,69.14590449726863,0.0,4.9,14411988.0
카페아이린,3111034,194.88388963678818,3.0,4.9399999999999995,4628059480.157944
더홈서울,3120071,69.37675053761396,701.0,4.09,4935646459.452164
쿠키굽는고양이,3120139,217.6504862662808,17.0,4.775,14158836638.844648
인더카페,3111064,238.02930856331955,0.0,4.63,404973772.0953707
트래버틴용산,3110062,70.48729081366446,848.0,3.87,2231968582.1197166
매듭달,3110622,2262.976353359558,0.0,4.69,1780487855.010977
르누아즈,3120104,118.48289228911355,0.0,4.9,856029715.830308
제이콜라보,3110826,68.35396725709428,0.0,4.52,536027424.9482875
카페나리나무,3110069,95.08245540526754,131.0,5.0,1655700573.6830852
투썸플레이스종로5가역점,3120011,74.12746333887904,83.0,3.02,4921062945.768258
좋은아침커뮤니케이션즈,3120107,1227.5709990933537,0.0,,2281963329.35398
와이에스에스컴퍼니,3110774,182.76814859253716,0.0,,451286750.959666
펠롱,3110049,112.29679211301692,13.0,4.075,828856559.1589031
청자다방,3120091,570.0310688124372,37.0,4.555,4552079592.592358
매머드익스프레스경희대점,3120064,164.57523727306156,31.0,4.445,1731707323.6374924
메가엠지씨커피강일리버파크점,3111090,403.7972043294329,0.0,3.6,1916902844.516946
플럼,3110975,20.017624481193295,0.0,4.52,714232501.0181648
수르기,3120046,99.23543294544967,681.0,4.0600000000000005,10364439186.688684
모프,3110075,128.1300849570714,0.0,,398713478.5001246
커피하우스마이샤,3110550,114.36375452471563,292.0,4.795,4394064719.852132
비스트로혜화,3120012,78.66296294829057,102.0,4.32,1619400847.1461046
오솜도솜,3110102,213.2794194377162,28.0,4.885,1073490898.4491378
브루다인사동,3120008,121.54840244102007,178.0,4.07,1299036704.9981189
일리카페미래에셋대우점,3120149,1732.6394825205034,11.0,4.0600000000000005,3843856998.8027163
카페포제,3120052,106.69996089901632,0.0,4.43,1374385742.0885081
모브,3110012,218.308142673067,363.0,4.465,2705859945.611906
카페36-16,3120207,156.6028581219881,38.0,2.0,1786219873.2902246
페리도트,3120230,475.4917444598131,0.0,4.56,4844108842.996076
카페틈이있는곳,3120105,125.72208531068415,107.0,4.8100000000000005,872902202.8440688
리턴하루커피,3111069,298.9780034115196,92.0,4.925,852940518.4697937
크레마도로,3110931,210.095989927516,0.0,4.41,101878484.23517875
이칠삼,3130194,51.15918443006986,0.0,,3226025447.257748
구도커피로스터스,3120111,111.10776538160354,0.0,,1926378403.2557273
비마이크림,3120053,94.38648665202328,0.0,,955172019.357009
컵희,3110010,304.07727876314607,13.0,5.0,999029095.3083062
아이엠케익,3111059,253.42207226298325,25.0,3.0,2175792160.9007053
코지코튼,3110317,139.9824023343382,58.0,4.965,4640512284.917439
커피사피엔스문래에이스하이테크시티점,3120140,1664.1423857130158,0.0,4.3,677720264.0695812
카페베리,3120060,12326.147430434152,0.0,,12187282018.636742
사직커피,3110007,279.94236081081976,662.0,4.525,60560685.87703081
꽃다방,3110539,40.311810904253875,8.0,4.3,380698591.99692875
원퍼밀,3120187,142.13211818187364,0.0,,2326931762.7049975
소우주투썸플레이스방학역점,3110410,458.82727885262193,0.0,3.2,2039114359.5204616
무슨클럽,3110759,139.28312580966983,769.0,4.415,8828750503.993649
만랩커피가산에이스비즈포레점,3120131,1766.612895650615,0.0,4.0,4382700729.033569
케익다방,3120053,91.80215796659604,50.0,3.0,1439253009.1877046
파티시안,3120164,123.3136275579455,369.0,4.61,6236031525.126818
허브카페,3130167,157.60782043689284,7.0,4.359999999999999,3201276399.901836
커퍼시티,3110550,83.6038915865968,748.0,4.455,8583097738.144622
파스쿠찌청담역점,3120216,491.42147195217393,12.0,5.0,4192760437.2827773
루아르커피바망원,3120100,102.26902987409294,0.0,4.1,1508934124.4734473
코인커피,3120215,187.847502052308,0.0,4.38,1535273330.3682404
그로브라운지,3110104,352.07769066187444,3.0,3.515,2851515843.1306276
3노트커피,3120149,1400.0126007473962,125.0,4.7,4381730388.973449
에이치플레이스,3110820,212.41296153770102,70.0,4.345,3779903621.884409
미트미인더모닝(MeetMeintheMorning,3130294,116.87686624454471,0.0,,1666374979.6137106
오라라,3120046,132.58446765143714,512.0,3.705,9616762208.85771
연영,3110651,172.06931382949116,92.0,4.494999999999999,3001308313.7313046
공차NC강서점,3120119,6275.356083772012,0.0,5.0,1698834125.7645972
쉐어빈,3110541,169.94884550794308,0.0,,911903647.0219768
카페롱,3120054,271.0442558776143,0.0,4.46,1233065481.581496
매머드익스프레스영등포동2가점,3130257,81.68190836600883,16.0,5.0,3944573257.1799564
채one,3111086,141.31241153196117,1.0,4.6899999999999995,1007683849.7046506
플로리안커피,3120189,764.6311693975676,9.0,4.550000000000001,5478987186.261402
그림,3111086,137.49647335715406,29.0,4.165,2092513390.1753516
곰작,3110565,277.3787882705876,41.0,3.5700000000000003,3103679654.844825
아키비스트,3110015,109.61893017690316,2967.0,4.2,1547027978.1214814
다디치,3120103,370.7958958093847,0.0,4.41,2395794296.842126
카페민,3110433,103.11095681102024,48.0,4.605,89293405.41213511
투썸플레이스석계역점,3110421,198.75370225447566,31.0,2.2,2429879647.9703093
온더랜드,3120104,101.12817321375381,0.0,,814199909.597864
플로우,3120178,124.23509348230418,112.0,4.3,10268704051.600996
이디야커피자양동점,3110169,290.6269857617158,14.0,4.355,968099700.7809931
커피점방,3120006,182.79074728329334,62.0,4.220000000000001,2853762260.19188
종로1번지,3130010,157.13820211726164,0.0,,2840318813.216571
이디야커피증산동점,3110449,244.7354369202301,14.0,4.68,1243760755.1452827
커피가먹고싶다,3110045,142.0911945024502,11.0,4.745,4602807119.848902
포트캔커피롯데시티호텔점,3120107,1214.3996903577984,4.0,3.7,2293454532.8830423
커피크레페,3120094,184.714759688157,38.0,4.2,1859777607.4008875
밀탑수서역점,3120224,3596.786594237969,175.0,4.295,20461290539.640747
올티드커피,3120239,385.29871554900444,540.0,4.475,5410445786.0801
크로닉CHRONIC,3120138,49.12801651254119,0.0,,633827559.9056374
카페게이트가산대륭20차점,3120131,6543.118238279571,7.0,4.734999999999999,9585267677.998516
돌체다방,3110428,53.11053484861143,0.0,,872538028.0121205
키즈커피,3120056,483.53256123909694,0.0,4.39,3517512613.1627607
멜팅피피,3111015,199.53672379917518,0.0,,1015452380.420572
랑데자뷰왕십리역점,3120049,194.6190772800716,124.0,3.36,2015963165.2444546
그라인드커피,3120131,15627.03678856636,7.0,3.5700000000000003,17408105468.428852
블랙우드,3110674,850.9099774215658,0.0,4.36,1702303179.8459551
창창커피,3110131,70.92754394246971,83.0,4.84,3741368868.419013
이디야커피구로역점,3120125,3111.1114626718804,21.0,4.105,16946113649.859268
오잇,3130060,79.42330866873513,0.0,4.1,210318871.07245108
소울드립,3120136,135.58586912303497,286.0,4.155,6025885953.262453
더치앤빈흑리단길점,3110842,107.77540297320476,19.0,4.34,1372269181.5013428
한강커피,3120106,795.5528876616806,45.0,4.630000000000001,3401367177.1028605
모모공방&카페,3110146,136.4518468953409,7.0,4.75,820108607.8857689
카페일월십일,3120111,105.79333226811332,110.0,3.8049999999999997,9708064941.653746
앤픽스이노베이션,3120213,239.2478317332783,0.0,,1764258363.3175795
카페콤마,3111023,759.2539890362718,10.0,4.0,4033042377.858179
혜인다방,3110634,101.87130865430599,0.0,,2067279557.2356696
빽다방마포경찰서점,3110585,160.2368975882586,61.0,4.55,392180473.6014153
고양이후추,3110679,332.7215551842799,0.0,,473029514.956449
티브비,3110470,97.29123962295283,124.0,4.5,2381366913.5416636
육공사,3110544,98.0318836738932,735.0,4.6,1208909254.5721195
커피수기,3120200,766.0588123209819,0.0,4.38,18584582663.11988
카페;나른,3110176,95.32753162586135,17.0,5.0,649601065.4268763
더아담수서역,3120224,2024.4766128283966,0.0,,3880601152.6519556
미러볼커피스탠드,3120010,32.5523853947127,0.0,,1817802168.2060046
연수커피,3120210,154.9031957740758,28.0,3.54,3585799459.180067
메가엠지씨커피시흥한울중점,3110752,188.31899896243425,0.0,3.3,5445176060.207913
메가엠지씨커피대치학원가점,3120219,471.0542243261787,0.0,3.5,10299000451.462591
디자인정인플러스,3110283,83.66644799974007,0.0,,924328202.9908578
망원지튼,3130185,123.27963107879808,0.0,,3370410173.1972227
빽다방성신여대입구역점,3120072,112.25656053975507,20.0,4.6,1096505663.1357937
르띠,3120228,124.04628355581316,0.0,4.59,1551381071.0969832
소소한작업실,3110544,169.9481675460625,23.0,4.885,407622542.49271286
메이지커피,3110855,127.36014656954299,303.0,4.63,4328835184.277408
디리베,3120043,59.424836695244515,0.0,,1414564311.9299846
마더린러베이글,3130179,55.49307296085583,0.0,,421452039.1916676
스탁,3111088,119.51652856430857,226.0,4.82,4107538913.352798
지쿠커피,3110554,69.67066634434227,0.0,4.73,179497230.072192
투썸플레이스합정메세나폴리스,3120101,1354.0210561544777,102.0,3.62,3001533078.93874
스윗브라운,3120237,162.06867482021715,0.0,,1322325771.0946975
원써드,3130054,132.97628232522317,254.0,4.77,16702572597.189117
쥬스&후르츠,3130312,392.4207476941474,0.0,,4817042332.466666
녹사다리,3120046,45.65225298433689,281.0,4.8,6516605917.932285
휘경어울림협동조합,3110219,166.65099461420394,0.0,,968508321.1055756
브루어리엠스테이블,3110985,154.59249085475605,19.0,4.0,166549068.05429864
아이비씨에셋,3120221,819.7061760608619,0.0,,3101506485.440524
시그널커피,3110195,177.63179144207967,37.0,4.8,4126937119.229794
이선옥청담떡방,3120209,453.9256305562458,288.0,3.8,35613716458.42925
마일더커피,3110569,97.34604768184224,0.0,4.6,594493606.1423779
크레이저커피군자역점,3120055,235.10887973098377,29.0,4.4,2473992096.3295903
온오프커피,3120045,110.6124012326836,357.0,4.085,6258398153.354363
오영,3110303,61.87938323541976,93.0,3.3,301938916.90525496
메가엠지씨커피마곡유림,3120119,3302.719822799398,0.0,3.0,1171586693.933242
레이먼드,3110554,101.37994403838964,336.0,4.6,641334069.4220619
다이빙룸,3120042,1171.628818336737,0.0,,4412422466.6306
센티넬,3120186,126.10632542643489,305.0,4.465,5920999972.312606
소목,3130072,137.56207672299183,5.0,4.875,2604370580.1488113
루스카,3120009,36.283003961322464,489.0,3.2,12807659490.442886
비터커피,3111077,132.47345547760656,12.0,4.8,2490951117.6763773
커피집총신대점,3120155,122.9647177158985,0.0,4.57,54340015.032097995
디톡앤커피,3120006,3810.887981821983,0.0,4.59,4298924646.398413
리드스트리트커피,3110205,114.51032251723575,1942.0,4.08,6293750450.269291
빙고180,3110089,121.08124117827963,6.0,5.0,3569174321.3500004
대치동꽈배기,3120219,1334.4403933998365,82.0,4.605,37712455923.64518
위시트윈폴콘,3120119,223.47999466678584,0.0,,625431312.3647809
카페식스,3120103,118.5225431292275,87.0,3.7,2111100213.5827856
키즈카페넬,3110397,189.92697139290246,0.0,,3958824723.3
설렘,3110258,92.87278255747886,0.0,4.58,693782643.8850857
스텔라앤클라라,3110316,159.1755335367696,0.0,,863220773.2238706
해방촌아름이,3110080,34.639482254237585,0.0,4.82,198411664.40706918
더쌍화종로3가,3001494,84.32335055135837,0.0,,34297074035.10953
스타인하우스,3110303,53.678318008427965,4.0,4.0,124562830.02443643
코멘트커피,3120104,404.9273411470949,48.0,5.0,1725183246.4108407
빌러클럽오브서울,3111049,221.571079141999,0.0,,3857754087.0
어라우즈,3120120,743.6793429671197,0.0,,3401952919.9834423
커피콩즙,3120096,435.7364221914481,13.0,4.26,1846814566.6318738
커피그래,3110049,290.09707409793555,884.0,4.2,6887998116.707091
카페느루,3120091,136.18954497883513,0.0,,1582217381.2347636
핫곰,3120096,641.6061281508057,0.0,,2051662441.713753
메가커피동소문점,3120072,45.018060127431085,0.0,,745615844.3575087
꼬모레커피,3120104,133.55849882932,102.0,3.2,1272190803.981642
옥수카페,3110150,85.67100957659616,0.0,,507875284.427688
더리터대림역점,3120142,133.83793705268815,14.0,2.8,6074656147.37516
파리피크닉,3120114,1844.241847865715,24.0,4.29,2905194260.8152366
컬러브루니,3110826,65.63489431610417,30.0,4.79,753475109.1367717
디오브닝,3110527,101.54478373204546,73.0,4.8,2059177060.8509593
퀴베롱,3120171,167.4149573324836,0.0,,2762010685.6343155
금차왕,3120186,100.93288530845126,0.0,,2046036360.5578337
티그린임대,3120195,788.4606306384643,0.0,,11566817308.544836
이유eu,3120171,185.40680090002456,0.0,4.32,2873824412.223627
아재의취미,3110215,97.1724747297325,19.0,4.265000000000001,543764709.2950763
블루닷에프엔씨,3110062,85.98493360311768,0.0,,454734958.7033999
디저트39신대방삼거리역점,3120152,482.6904697891179,0.0,,4180630958.7601147
커피엔스틱,3120028,597.2932854224641,0.0,4.5,5124312531.357672
온유,3110132,151.44429003601329,124.0,5.0,202022178.87533408
여왕커피,3110955,180.88775961606294,5.0,5.0,521725966.5496323
순심이네과자점,3120235,1096.868736443744,70.0,4.8,1728764355.3943465
다카페,3110211,52.930133717179125,8.0,4.635,1259802406.678595
코스트,3120019,1273.471738355362,0.0,4.38,857074025.4546642
한국영파머스클럽,3130227,297.47400202906823,0.0,,4237605002.080295
해피디아망,3110418,151.84625511883243,0.0,,269088281.4584542
화성루다방,3110277,214.68598163056487,0.0,3.7,2596222851.741369
컴포즈반포삼호가든점,3120170,260.79714843283097,15.0,2.765,9627802909.968018
파브리끄,3120179,91.49476345457987,291.5,4.155,9415800191.82144
설빙상계역점,3110431,213.53845896386267,60.0,4.335,8063424275.9842415
커피나와,3120058,973.6580297335161,17.0,4.6899999999999995,6358604754.625716
택스커피,3110291,45.725843803888914,9.0,4.734999999999999,760766465.532883
빽다방대치동학원가점,3120219,125.25677671022441,29.0,3.675,12875815138.181875
핀커피,3120056,107.60900256248176,0.0,,2083213036.7783973
핑크블루,3111077,165.38562307342073,0.0,4.23,1790656117.5268512
카페문도,3110322,404.0871455657891,129.0,4.04,1836571378.3669975
가비루,3110489,174.78367918532717,0.0,,859911908.4
레귤러서비스,3130185,403.2561218154894,0.0,,6377805416.524619
요세프,3110842,171.89501556315992,26.0,4.845000000000001,1705846864.5963683
파스구찌선정릉역점,3120203,237.58042163797586,20.0,3.7,2612372795.8089085
카페퍼스트,3120027,269.328286744897,4.0,4.415,1952015699.987017
이디야커피강동신명초교점,3111084,1260.3531788084788,0.0,,870588834.0
어커,3110132,121.68236998738142,0.0,4.82,117883919.46644801
썸베이크,3130326,,9.0,4.68,5079615917.6662445
마실공간,3110595,175.28474310330074,0.0,,1674233233.7689636
그레이허니로스터리,3130195,78.6731484700138,0.0,4.6,1312667547.604751
클래시빈,3120114,401.9211151145268,75.0,3.5,4579859296.893044
오더바틀,3120225,81.31427205788607,0.0,4.4,3294903029.96817
카페효,3110586,114.18032475641893,0.0,,542629540.2776003
이디야응암역점,3110459,159.60611898103764,26.0,3.705,858358459.8692641
콜로라도프로젝트,3110578,438.98780615567534,187.0,4.645,5877497378.643251
3안,3120005,164.65568962836852,48.0,4.0,713787568.8985176
청운동108,3110014,63.867997965323724,0.0,,144157149.61603653
카페일다경,3120226,206.1364437964164,37.0,4.4,6089021113.665863
오더릴리(Lilli),3120213,239.2478317332783,0.0,,1764258363.3175795
드디어커피경찰청점,3110539,196.90658807119587,0.0,,507958821.82339305
엠알디,3110020,76.5835958706404,0.0,3.1,666310835.8526405
아름다운향기,3111066,228.0703511970592,0.0,4.14,864052364.4469485
다나씨엠,3130318,370.17550522939143,0.0,,3514928464.6837378
샷인디암,3120195,238.14711005612133,0.0,4.83,5910416168.546582
오소리커피,3110482,74.291817110537,0.0,,913822762.1926134
헤르츠커피로스팅,3120055,240.46869603581266,613.0,4.605,14403981400.429934
카페게이트홍대상수점,3120105,56.70557538483189,0.0,4.2,479691136.6619132
감성커피J,3120041,103.89882870204382,84.0,4.415,752702244.2100778
아나이스,3120187,106.41730366516622,0.0,4.68,2184506251.480266
듀케이크,3110867,78.35026239662697,23.0,5.0,536973004.9300096
누구나,3120006,445.941429226324,81.0,4.435,3546371733.6197433
카페데코믹스,3130190,229.76952034576217,322.0,4.16,4632018917.823642
올라솔,3110659,90.42582462756674,66.0,4.8,8424256347.291499
카페밀콩,3110399,125.69295143344638,0.0,4.0,947567040.2332689
아워온즈,3120093,172.33635345548365,572.0,3.8049999999999997,5276300973.076711
나인센스,3120215,839.7517142985245,0.0,,2374201555.128408
블레싱,3111044,1389.4851223448682,0.0,4.56,8289941466.255739
코앤커피,3120129,4914.412641920752,9.0,4.035,3098989107.7814097
프루칸,3110205,144.70163779486532,0.0,,719777866.770312
한남동함바그또카레,3120189,962.2854966365286,0.0,4.35,5836653376.341412
행운의젤다,3120186,136.05153256261315,0.0,5.0,2283958072.6112437
애랑커피숍,3110738,224.1602297299324,0.0,,2621738980.9277177
밀스톤,3120041,234.46372066200863,8.0,4.375,502678052.043611
빽다방신촌역점,3120094,128.28043868828675,100.0,2.8,2452114673.218221
소희담,3120125,1206.7038904658853,0.0,4.28,7188785416.606166
투썸플레이스구로대륭7차,3120129,1499.454113514624,35.0,4.445,2470461756.641811
투썸플레이스올림픽평화의문점,3001495,1287.858155527917,100.0,3.065,71023335573.09216
그레이드비,3120066,106.03736942964653,45.0,2.3,5236435402.100824
멍돌핀,3110955,135.99589792046743,0.0,4.4,419741686.17094946
