,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
37278,3110661,강서새말어린이공원,45315.4,48982.0,1.0809128905405225
37279,3110660,등촌3동주민센터,110453.4,106874.5,0.9675981001942902
37280,3110659,화곡역 4번,670259.8,704137.5,1.0505441322901954
37281,3110658,화곡초등학교,126051.6,136626.5,1.0838934214242422
37282,3110657,양천향교역 5번,50748.6,42101.5,0.8296090926646252
37283,3110656,까치산역 3번,626282.6,673266.0,1.0750194880074906
37284,3110655,발산역 5번,74766.8,77425.0,1.0355532134583798
37285,3110654,까치산역 4번,440276.0,478805.5,1.0875121514686241
37286,3110653,화곡역 2번,137530.6,153107.5,1.1132613396582287
37287,3110652,양천향교역 2번,46671.2,42003.0,0.8999768593908021
37288,3110651,화원중학교,169621.6,172456.0,1.0167101359732487
37289,3110650,우장산힐스테이트,21035.8,19559.5,0.9298196408028219
37290,3110649,우장산역 1번,96993.8,85042.0,0.8767776909451944
37291,3110648,양천향교역 7번,21485.0,18971.5,0.8830114033046311
37292,3110647,화곡역 5번,341733.6,361675.0,1.058353641550026
37293,3110646,푸른들청소년도서관,285748.8,307901.5,1.0775250849697358
37294,3110645,우장산역 4번,207969.2,182458.5,0.877334239877828
37295,3110644,신광명마을,13852.6,12326.5,0.8898329555462512
37296,3110643,강서구다솔마을,110306.2,107097.5,0.9709109732725812
37297,3110642,정곡초등학교,23123.4,24685.0,1.0675333212243874
37298,3110641,공항고등학교,71978.2,81764.0,1.1359550530577314
37299,3110640,방화역 1번,71706.0,77516.5,1.0810322706607536
37300,3110639,신방화역 8번,127349.0,133102.5,1.0451789963015021
37301,3110638,신방화역 2번,263979.2,268532.0,1.017246813385297
37302,3110637,송정역 2번,50892.2,42504.5,0.8351869245188851
37303,3110636,방화역 2번,53226.2,55239.0,1.0378159628153052
37304,3110635,공항시장역 3번,91746.6,85995.0,0.9373099384609347
37305,3110634,송정역 3번,299097.2,302661.0,1.0119151901121106
37306,3110633,개화산역 1번,20244.8,21505.5,1.0622727811586186
37307,3110632,방화역 3번,86807.6,85724.0,0.9875172219943875
37308,3110631,방화초등학교,139360.4,139156.5,0.9985368870927466
37309,3110630,공항시장역 1번,338387.0,340411.5,1.00598279484732
37310,3110629,송정역 4번,37927.2,38084.0,1.0041342361155057
37311,3110628,신목동역,45350.8,46799.5,1.0319443096924419
37312,3110627,신정롯데캐슬아파트,173850.0,183991.5,1.058334771354616
37313,3110626,양화초등학교,148224.4,153953.5,1.038651531056965
37314,3110625,신정2동주민센터,98209.0,107334.0,1.092914091376554
37315,3110624,목동문화체육센터,93644.6,100629.5,1.0745894584418108
37316,3110623,갈산공원,9725.0,10473.0,1.0769151670951156
37317,3110622,달마을공원,86041.2,91796.5,1.066890048023505
37318,3110621,목동역 5번,62312.8,64877.5,1.041158477872925
37319,3110620,목동보건지소,279343.4,304959.5,1.0917011105327707
37320,3110619,목4동주민센터,32636.2,37328.0,1.143760609384671
37321,3110618,강서고등학교,201736.6,204678.5,1.0145828768800504
37322,3110617,등촌역 4번,54292.8,61182.0,1.126889753337459
37323,3110616,양목초등학교,22752.6,20404.0,0.8967766321211642
37324,3110615,신서초등학교,58799.6,59020.0,1.0037483248185362
37325,3110614,목동로데오거리,105901.2,111114.0,1.049223238263589
37326,3110613,신정네거리역 4번,21065.4,22643.0,1.074890578863919
37327,3110612,신정역 5번,359004.8,362990.5,1.01110207997219
37328,3110611,신정역 1번,191164.2,192271.5,1.0057924025523606
37329,3110610,계남근린공원,71948.0,74337.5,1.033211486073275
37330,3110609,신정네거리역 2번,94050.2,89058.5,0.9469251527375806
37331,3110608,신월2동주민센터,203119.6,209469.0,1.0312594156349264
37332,3110607,금빛새마을금고본점,19131.4,20490.0,1.0710141442863563
37333,3110606,신한은행 신월동지점,243502.8,241431.0,0.9914916789457863
37334,3110605,목동센트럴아이파크앞,20968.2,19682.5,0.9386833395331978
37335,3110604,신월4동주민센터,173908.6,182136.0,1.0473087587387857
37336,3110603,지향초등학교,13085.6,13217.5,1.0100797823561778
37337,3110602,신월시영아파트중문,27028.2,28844.0,1.0671816843149007
37338,3110601,신월1동우편취급국,185499.8,198235.5,1.0686561387128182
37339,3110600,신월7동주민센터,95899.0,105161.0,1.096580777693198
37340,3110599,신월1파출소,136389.8,145031.0,1.06335664397191
37341,3110598,신월문화체육센터,75757.8,81101.5,1.0705366312115716
37342,3110597,신월1동주민센터,144672.6,152466.0,1.053869219188706
37343,3110596,서서울호수공원,82772.8,85505.5,1.03301446852106
37344,3110595,메디힐병원,159120.0,150905.0,0.9483722976370035
37345,3110594,신월중학교,83183.0,75692.0,0.9099455417573302
37346,3110593,신월3동주민센터,160519.8,165423.0,1.0305457644477505
37347,3110592,서울금융고등학교,35512.2,35218.0,0.9917155231159996
37348,3110591,충정로역 6번,224192.0,147735.5,0.6589686518698259
37349,3110590,만리재,281045.0,262259.0,0.9331566119304737
37350,3110589,애오개역 3번,32867.4,31047.5,0.9446290245045242
37351,3110588,한겨레신문사,154472.4,154034.0,0.9971619525559259
37352,3110587,공덕동주민센터,88003.0,93011.5,1.0569128325170734
37353,3110586,서울서부지방법원,204577.0,196989.5,0.9629112754610734
37354,3110585,마포경찰서,40629.2,36026.5,0.886714481210558
37355,3110584,아현역 4번,19721.4,20112.5,1.0198312493027877
37356,3110583,공덕래미안3차아파트,56519.8,36406.5,0.6441370988573916
37357,3110582,이대역 5번,80876.6,77691.0,0.9606115984104178
37358,3110581,염리초등학교,25555.2,18965.0,0.7421190207863761
37359,3110580,양원초등학교,96200.0,83110.0,0.8639293139293139
37360,3110579,마포역 4번,51621.4,55356.0,1.0723459650455043
37361,3110578,대흥역 2번,236312.0,199070.5,0.8424053793290226
37362,3110577,용강동주민센터,73984.4,78492.5,1.0609331156297814
37363,3110576,대흥역 3번,169451.2,153255.0,0.9044196795301538
37364,3110575,대흥동주민센터,219690.8,202141.0,0.9201159083584748
37365,3110574,서강대학교,17929.6,14067.5,0.7845964215598787
37366,3110573,신촌역 6번,16209.6,13243.0,0.8169849965452571
37367,3110572,서강대역 1번,262364.8,250989.0,0.9566412872458501
37368,3110571,신수동주민센터,93930.4,98977.5,1.053732337986424
37369,3110570,KB국민은행 서강지점,41877.4,38700.0,0.9241261396361761
37370,3110569,홍대땡땡거리,126093.0,135371.0,1.073580611136225
37371,3110568,광흥창역 1번,34322.6,34535.0,1.0061883423749949
37372,3110567,광흥창역 6번,31320.4,34314.0,1.0955798776516263
37373,3110566,경의선책거리,228898.4,249095.0,1.0882339063968993
37374,3110565,홍익대,48178.8,45841.0,0.9514765830614295
37375,3110564,홍대입구역 3번,106614.6,126917.0,1.1904279526443844
37376,3110563,상수역 3번,27215.4,27165.0,0.99814810732159
37377,3110562,연트럴파크(연남동주민센터),147205.4,163477.0,1.1105367058545408
37378,3110561,상수역 4번,113288.0,110207.0,0.9728038274133183
37379,3110560,마포FM,128830.4,125017.0,0.9703998435151953
37380,3110559,성산중학교,126343.2,122882.0,0.9726047780964864
37381,3110558,경성고등학교,332851.0,330757.0,0.9937088967736314
37382,3110557,홍대부속여중고앞,133567.6,130630.5,0.9780103857522333
37383,3110556,절두산순교성지,34756.2,32013.5,0.921087460654502
37384,3110555,홍익지구대,37409.0,35250.5,0.9422999812879254
37385,3110554,망원역 1번,168960.6,156849.0,0.9283170159196877
37386,3110553,가좌역 2번,92576.8,96167.5,1.0387861753700711
37387,3110552,성미산체육관,120862.2,115412.0,0.9549056694317992
37388,3110551,성서초등학교,163388.0,164540.5,1.007053761598159
37389,3110550,합정역 8번,263807.8,261598.5,0.9916253423894215
37390,3110549,새터산,149643.0,160423.5,1.0720414586716385
37391,3110548,마포구청역 4번,184816.0,192012.0,1.038936022855164
37392,3110547,KB국민은행 망원동지점,119843.2,126609.5,1.056459607220101
37393,3110546,양화대교북단,94263.6,101137.0,1.0729167992735265
37394,3110545,마포구청역 1번,71363.0,69656.0,0.9760800414780769
37395,3110544,망리단길,635697.8,686145.5,1.0793579905420467
37396,3110543,중암중학교,17525.4,17167.5,0.9795782121948714
37397,3110542,마포구청역 7번,280626.2,293444.5,1.045677488416976
37398,3110541,동교초등학교,159444.4,170126.0,1.0669926319143226
37399,3110540,망원나들목체육관,95174.2,109151.5,1.1468601784937515
37400,3110539,미근동,62637.2,22658.0,0.36173392169509494
37401,3110538,충정로역 3번,71324.8,47284.0,0.6629391179505586
37402,3110537,충정로현대아파트,70755.4,42265.0,0.5973395670153798
37403,3110536,돈의문센트레빌아파트입구,22275.4,17688.0,0.7940598148630327
37404,3110535,영천시장입구,148272.4,146072.5,0.9851631186923527
37405,3110534,경기대학교,90234.6,87202.0,0.966392049169609
37406,3110533,충정로역 7번,712175.0,445632.5,0.6257345455821954
37407,3110532,아현역 2번,89337.6,71037.0,0.7951523210831721
37408,3110531,홍지문,4932.6,4695.0,0.9518306775331468
37409,3110530,아현역 1번,35521.6,35439.0,0.9976746542948516
37410,3110529,홍제3동주민센터,161546.2,161749.0,1.0012553684333025
37411,3110528,서울여자간호대학교,129208.4,130869.5,1.012855975308107
37412,3110527,홍제역 2번,36071.0,38038.5,1.0545452025172577
37413,3110526,봉원사,25560.6,19322.5,0.7559486084051236
37414,3110525,홍은종합사회복지관,46207.8,51617.0,1.1170624872856962
37415,3110524,연희세브란스병원,29807.4,16023.5,0.5375678522782933
37416,3110523,홍제성원아파트,22211.8,23229.0,1.0457954780792191
37417,3110522,홍제역 3번,55594.2,55852.5,1.004646168125452
37418,3110521,홍제역 4번,93889.8,97292.0,1.0362360980639005
37419,3110520,경의중앙 신촌역,102406.2,120588.0,1.1775458907761445
37420,3110519,서대문구보건소별관,118778.8,121858.0,1.0259238180550738
37421,3110518,서대문구청,3486.8,3380.5,0.9695135941264196
37422,3110517,서대문소방서,44934.4,43180.5,0.9609675437971799
37423,3110516,정원여중,20450.0,23109.0,1.1300244498777505
37424,3110515,홍은중학교,45305.2,53931.5,1.1904041920132789
37425,3110514,서대문우체국,103078.0,108612.5,1.0536923494829158
37426,3110513,연희파출소,62875.2,57005.0,0.9066372751100593
37427,3110512,연희지하차도,172798.8,179357.0,1.037952809857476
37428,3110511,연희초등학교,132984.6,130801.0,0.9835800536302699
37429,3110510,홍연시장,104213.8,111061.5,1.0657081883589312
37430,3110509,연희대우아파트앞,141941.8,154826.5,1.0907745287152903
37431,3110508,서연중학교,88970.4,92340.5,1.037878890057817
37432,3110507,명지대학교,264207.6,240711.0,0.9110676604306615
37433,3110506,연희임광아파트,25720.0,27844.0,1.0825816485225506
37434,3110505,홍남교남측,30463.2,33910.0,1.1131463536332362
37435,3110504,명지전문대,20345.2,17924.5,0.881018618642235
37436,3110503,명지대학교교회,303586.4,274844.0,0.9053238221475006
37437,3110502,남가좌파출소,204081.4,216803.0,1.0623359110629387
37438,3110501,연희어린이공원,51707.0,52845.5,1.0220182953952077
37439,3110500,남가좌동현대아파트,28386.2,30889.0,1.0881696035397481
37440,3110499,연가초등학교,290234.2,282411.0,0.9730452165871561
37441,3110498,증산역 1번,257228.0,261489.0,1.0165650706765983
37442,3110497,가좌역 3번,28494.0,31120.5,1.0921773004843125
37443,3110496,모래내우체국,114211.8,129688.5,1.1355087652939537
37444,3110495,북가좌2동주민센터,201935.6,210744.5,1.0436223231564914
37445,3110494,증산3교남측,18805.8,21207.5,1.1277105999213008
37446,3110493,북가좌초등학교,68209.0,72271.0,1.0595522584996115
37447,3110492,하나고등학교,5127.2,5697.0,1.111132782025277
37448,3110491,불광중학교,21889.4,23138.0,1.057041307664897
37449,3110490,녹번동근린공원,91060.2,93692.5,1.0289072503684376
37450,3110489,불광역 3번,59671.8,58495.5,0.9802871708244095
37451,3110488,우리은행응암동지점,58796.0,59973.5,1.0200268725763657
37452,3110487,불광역 8번,25602.2,26260.5,1.0257126340705096
37453,3110486,은평구청,67804.2,61914.0,0.9131292751776439
37454,3110485,연신내우체국,93186.6,95245.0,1.0220890127979774
37455,3110484,역촌역 3번,277373.6,281815.5,1.016014141216035
37456,3110483,연천초등학교,85664.8,84752.5,0.9893503516029921
37457,3110482,연신초등학교,66468.2,71235.0,1.0717154970346723
37458,3110481,불광역 7번,226020.6,232743.0,1.0297424217084636
37459,3110480,연신내역 3번,67644.0,71742.5,1.0605892614274732
37460,3110479,연신내역 2번,130663.8,137386.5,1.0514503634518513
37461,3110478,응암1동주민센터,93326.8,93122.0,0.9978055606749615
37462,3110477,은평세무서,56096.8,60163.0,1.0724854180630623
37463,3110476,역촌역 2번,23290.0,23414.5,1.0053456419063975
37464,3110475,백련산해모로아파트,83839.8,82968.0,0.9896015973320547
37465,3110474,세명컴퓨터고등학교,146862.2,154334.5,1.0508796681515051
37466,3110473,구산역 1번,236288.0,247913.5,1.0492005518689058
37467,3110472,연신내역 4번,165837.2,179051.5,1.0796823631850996
37468,3110471,응암동우체국,202566.8,217109.5,1.0717921199327827
37469,3110470,신진과학기술고등학교,64949.2,65761.5,1.0125066975420791
37470,3110469,응암정보도서관,356772.8,366500.5,1.027265811743496
37471,3110468,응암역 3번,406279.6,436824.0,1.0751807376004112
37472,3110467,은평요양병원,115052.6,125847.5,1.0938257805560239
37473,3110466,구산역 2번,162961.2,159918.0,0.9813256161589384
37474,3110465,연신내역 7번,232565.6,229988.0,0.9889166755530482
37475,3110464,연신내역 5번,68840.6,74244.5,1.0784987347582675
37476,3110463,응암3동주민센터,64256.2,67440.0,1.0495485260566295
37477,3110462,갈현건영아파트,185961.2,201145.0,1.081650365775226
37478,3110461,새절역 2번,39947.4,41602.0,1.041419466598577
37479,3110460,구산역 4번,197887.2,216912.0,1.0961396189344232
37480,3110459,응암역 2번,170645.6,176773.5,1.0359100967150632
37481,3110458,선일여고,194690.8,188489.0,0.9681453874553909
37482,3110457,예일여고,63398.0,62225.0,0.9814978390485505
37483,3110456,구산보건지소,194083.6,197017.5,1.0151166816773802
37484,3110455,역촌노인복지관,175888.2,186627.0,1.061054692696838
37485,3110454,선정중학교,133772.6,126194.5,0.9433508805241133
37486,3110453,신사1동주민센터,233963.2,248896.5,1.0638275592058921
37487,3110452,새절역 3번,141160.6,143548.5,1.0169161933287334
37488,3110451,증산역 4번,133477.6,142570.0,1.0681192949228935
37489,3110450,시립서북병원,370886.0,376715.0,1.015716419600632
37490,3110449,증산역 3번,149823.2,160399.0,1.0705885336850367
37491,3110448,상신초등학교입구,91069.2,97643.5,1.0721901586925109
37492,3110447,구산초등학교,54733.0,60285.0,1.101437889390313
37493,3110446,내를건너서숲으로도서관,66243.8,58509.5,0.8832449225436946
37494,3110445,덕산중학교,56162.4,60853.5,1.0835274133584034
37495,3110444,수색성당,20180.0,20927.5,1.037041625371655
37496,3110443,수색역 1번,15652.4,15480.0,0.9889857146507884
37497,3110442,화랑대철도공원,27403.2,30891.0,1.127277106323349
37498,3110441,영신여고,179294.4,192023.5,1.0709955246789638
37499,3110440,상계3동4동주민센터,103835.4,113335.5,1.0914919189409393
37500,3110439,당고개역 5번,131944.8,136467.5,1.0342772128950894
37501,3110438,경춘선숲길 우측,232755.0,252073.0,1.0829971429185195
37502,3110437,당고개역 2번,226335.2,246718.5,1.09005802014004
37503,3110436,상계제일중학교,61212.4,63048.0,1.0299873881762518
37504,3110435,서울과학기술대,17825.6,15795.0,0.8860851808634773
37505,3110434,태릉입구역 4번,66838.0,71143.5,1.0644169484425028
37506,3110433,공릉역 2번,209729.6,220689.5,1.0522572874787346
37507,3110432,대진고등학교,76036.4,72038.0,0.9474146592947589
37508,3110431,상계역,69770.0,80104.0,1.1481152357746882
37509,3110430,중계초등학교,16986.8,17714.0,1.0428097110697718
37510,3110429,공릉동 국수거리,304905.4,305267.0,1.0011859416068065
37511,3110428,상계5동주민센터,493748.2,534766.5,1.0830753408316223
37512,3110427,노원 을지대학교병원,28353.2,27729.5,0.9780024829648858
37513,3110426,상계2동주민센터,200943.6,236756.5,1.1782236408624112
37514,3110425,계상초등학교,141243.2,156809.5,1.1102091994517258
37515,3110424,상계초등학교,302425.4,312585.0,1.0335937391502168
37516,3110423,석계역 2번,75769.4,77400.5,1.0215271600408609
37517,3110422,노원역 9번,123173.8,134531.5,1.0922087327012724
37518,3110421,석계역 1번,104535.4,111698.5,1.068523198839819
37519,3110420,광운대역 1번,89125.0,80646.5,0.9048695652173913
37520,3110419,수락산디자인거리,162630.8,193689.5,1.1909767399533178
37521,3110418,광운대학교 남단,184304.8,141368.5,0.7670364526588564
37522,3110417,월계역 3번,80659.6,76636.0,0.9501162911792272
37523,3110416,노원초등학교,106588.8,116782.0,1.0956310606742923
37524,3110415,수락산역 4번,233490.6,260208.5,1.1144281611336815
37525,3110414,장석교회,23542.0,23306.5,0.9899966018180274
37526,3110413,누원고등학교,19901.0,19661.5,0.9879654288729209
37527,3110412,창동중학교,20717.0,22471.5,1.084688902833422
37528,3110411,도봉역 3번,62785.4,64032.0,1.0198549344274306
37529,3110410,방학역 2번,73622.6,73269.5,0.9952039183620246
37530,3110409,창동역 2번,142392.8,156099.0,1.0962562713845083
37531,3110408,가인초등학교,52433.6,60110.0,1.1464023069177016
37532,3110407,도봉역 2번,119419.6,128245.5,1.073906628392659
37533,3110406,도봉산역 1번,34789.8,39387.0,1.1321421796043667
37534,3110405,방학역 1번,232474.6,244979.0,1.0537882418122237
37535,3110404,신창초등학교,528227.4,562795.5,1.0654417018125149
37536,3110403,방학1동주민센터,278044.8,293615.0,1.0559988893876096
37537,3110402,도봉구 정병원,156356.6,176461.0,1.1285804372824684
37538,3110401,도봉구민회관,31954.2,33964.5,1.0629119176821826
37539,3110400,도봉구보건소,169739.0,172948.5,1.018908441784151
37540,3110399,창2동주민센터,217514.2,233998.5,1.0757849372592685
37541,3110398,쌍문2동우체국,124938.6,121855.0,0.97531907673049
37542,3110397,도봉산입구,233387.2,248370.0,1.064197179622533
37543,3110396,쌍문역1번(쌍리단길),143118.0,145758.0,1.0184463170251121
37544,3110395,신한은행 방학동지점,53366.0,57485.0,1.0771839748154255
37545,3110394,방학중학교,182385.4,186930.5,1.0249203061209944
37546,3110393,국민은행방학지점,7518.2,8168.0,1.0864302625628475
37547,3110392,발바닥공원,23723.0,28524.5,1.2023985162078996
37548,3110391,샘말어린이공원,104703.2,114581.5,1.0943457315535725
37549,3110390,방학초등학교,98540.0,112889.5,1.1456210675867669
37550,3110389,한일병원,57634.6,62703.0,1.0879402303477426
37551,3110388,도봉우체국,102143.8,104641.0,1.0244478862153161
37552,3110387,쌍문초등학교,196318.2,217164.0,1.106183736403451
37553,3110386,연산군묘,3932.0,4939.5,1.2562309257375381
37554,3110385,효문고등학교,26908.6,26895.0,0.9994945853741927
37555,3110384,문이교,9874.4,11384.0,1.1528801749979747
37556,3110383,덕성여대시반거리,63953.4,56347.5,0.8810712174802278
37557,3110382,솔밭공원역 1번,72757.0,70568.0,0.9699135478373215
37558,3110381,번동주공2단지,51242.6,55750.5,1.0879717266493114
37559,3110380,강북문화정보도서관,103053.4,115249.0,1.11834252921301
37560,3110379,KT&G 북부지사,29759.8,32854.5,1.1039892741214659
37561,3110378,송중동주민센터,99564.0,97987.5,0.9841659636013017
37562,3110377,미아사거리역 3번,116351.0,116917.5,1.0048688881058176
37563,3110376,수송초등학교,471808.0,479785.0,1.0169073012750949
37564,3110375,서울북부고용노동지청,75997.8,76281.0,1.0037264236596322
37565,3110374,송중초등학교,310332.6,300973.5,0.9698417117634436
37566,3110373,수유역 2번,212507.0,224648.0,1.0571322356440023
37567,3110372,강북중학교,149675.4,158379.5,1.0581531768079457
37568,3110371,삼양입구사거리,163913.4,170867.0,1.0424224010971648
37569,3110370,도봉세무서,281287.6,272334.0,0.9681692331976242
37570,3110369,성신여대운정그린캠퍼스,205684.0,220478.0,1.0719258668637328
37571,3110368,송천초등학교,344443.0,361290.5,1.0489123018902982
37572,3110367,강북구청,194291.6,204391.5,1.0519832046264481
37573,3110366,광산사거리,90833.0,91961.0,1.012418394195942
37574,3110365,미아역 5번,203207.2,210691.0,1.036828419465452
37575,3110364,미아역 8번,232505.2,244158.0,1.050118448963722
37576,3110363,송천동주민센터,44392.8,48026.0,1.0818421005208052
37577,3110362,우이천 계성교,197714.4,201384.0,1.0185601048785522
37578,3110361,삼양사거리역 1번,99264.4,105444.5,1.06225897703507
37579,3110360,수유초등학교,249857.4,260573.5,1.0428888638079161
37580,3110359,수유시장옆,160295.6,178311.0,1.1123886120392574
37581,3110358,인수동 우편취급국,161902.2,169603.5,1.0475676056285832
37582,3110357,가오리역 1번,146454.4,153073.5,1.0451956376865428
37583,3110356,덕수교,148270.2,155968.5,1.0519207500900383
37584,3110355,삼양사거리역 2번,241732.8,252173.0,1.0431890086905873
37585,3110354,삼각산119안전센터,18526.4,20847.0,1.1252590897314103
37586,3110353,수유동우체국,110634.4,120819.0,1.0920563586009415
37587,3110352,수유1동주민센터,213992.6,218065.0,1.0190305646083089
37588,3110351,수유북부시장옆,116218.8,122169.0,1.05119825708061
37589,3110350,가오리역 2번,100673.2,104932.5,1.0423081813233315
37590,3110349,화계역 2번,76390.6,78955.0,1.0335695753142402
37591,3110348,강북문화예술회관,233073.2,246731.5,1.05860090306393
37592,3110347,구세군강북종합사회복지관,29853.2,32543.0,1.0901008937065373
37593,3110346,4.19민주묘지역 2번,68697.4,74416.0,1.0832433250748938
37594,3110345,솔밭공원역 2번,95677.6,100187.0,1.0471311989431173
37595,3110344,화계중학교,41120.6,34131.5,0.8300340948332466
37596,3110343,무너미어린이공원,125457.0,133797.0,1.0664769602333868
37597,3110342,국립재활원,137944.2,146488.0,1.0619366381478887
37598,3110341,북한산우이역 2번,38744.4,48567.0,1.2535230897884597
37599,3110340,인수중학교,42992.6,43633.5,1.0149072165907622
37600,3110339,국립4.19민주묘지,2829.4,3048.5,1.0774369124195942
37601,3110338,인수초등학교,24664.6,25035.0,1.0150174744370475
37602,3110337,아카데미하우스,65686.6,72828.5,1.1087268940697188
37603,3110336,석관고등학교,76947.2,78380.5,1.0186270585544375
37604,3110335,석계역 7번,200068.2,206039.0,1.0298438232562694
37605,3110334,석관중앙교회,270873.2,282567.0,1.0431707529574723
37606,3110333,돌곶이역 5번,132611.4,132902.0,1.0021913651465861
37607,3110332,돌곶이역 3번,29532.6,28860.5,0.9772420985622668
37608,3110331,돌곶이역 8번,161824.6,159848.5,0.9877886304060075
37609,3110330,돌곶이역 1번,118317.2,118306.0,0.9999053392068102
37610,3110329,우리은행체육관,62871.4,62760.0,0.9982281291652484
37611,3110328,상월곡역 3번,102557.4,102400.5,0.9984701250226703
37612,3110327,상월곡역 2번,188810.0,186318.5,0.9868041946930777
37613,3110326,장위동성당,45726.0,50352.5,1.1011787604426366
37614,3110325,장곡초등학교,192556.6,200422.0,1.0408472106383266
37615,3110324,월곡역 4번,24094.0,24043.0,0.9978832904457541
37616,3110323,상월곡역 1번,193161.8,205248.5,1.0625729310867884
37617,3110322,장위1동주민센터,127459.8,136800.0,1.0732795752072417
37618,3110321,동덕여대,4849.4,4827.5,0.995483977399266
37619,3110320,KB국민은행 종암동지점,44412.6,42686.5,0.9611349031581128
37620,3110319,종암동주민센터,146948.0,155801.5,1.0602492037999838
37621,3110318,KT월곡지사,79123.6,83183.5,1.0513108604765202
37622,3110317,종암중학교,99198.0,92797.0,0.935472489364705
37623,3110316,숭곡초등학교,457222.8,476262.5,1.0416420615944786
37624,3110315,종암아이파크2차,190525.8,200999.5,1.0549726073844068
37625,3110314,종암경찰서,115638.0,119430.5,1.0327963126307962
37626,3110313,안암역 3번,226212.6,186130.5,0.8228122571421751
37627,3110312,안암역 2번,117038.0,86918.0,0.7426476870759924
37628,3110311,종암아이파크2차후문,29897.6,34001.0,1.1372484747939635
37629,3110310,길음역 10번,22909.8,24788.0,1.081982383084968
37630,3110309,대광초등학교,50192.8,44555.5,0.8876870786248227
37631,3110308,길음역 8번,152051.2,170186.5,1.1192710087128546
37632,3110307,길음역 7번,121876.4,129472.5,1.0623262584060573
37633,3110306,미아초등학교,21015.8,23635.0,1.124630040255427
37634,3110305,보문역 5번,279236.2,269102.5,0.9637092182174087
37635,3110304,보문역 4번,124862.2,124005.0,0.993134831838619
37636,3110303,성신여대입구역 1번,235150.2,224216.5,0.9535033353150454
37637,3110302,보문역 8번,88805.2,89899.5,1.01232247661173
37638,3110301,성신여대입구역 7번,152708.4,157980.0,1.034520694342944
37639,3110300,삼선동주민센터,567964.8,551552.0,0.9711024345170686
37640,3110299,정릉역 1번,341153.2,373746.0,1.095537136981274
37641,3110298,솔숲어린이공원,21161.8,25073.5,1.184847224716234
37642,3110297,경동고등학교,290760.0,292078.5,1.0045346677672307
37643,3110296,성신여대입구역 4번,95255.0,102164.5,1.07253687470474
37644,3110295,정릉우체국,170831.2,177590.0,1.0395642013871003
37645,3110294,서경대학교,222296.8,238466.5,1.0727392387114885
37646,3110293,삼선중학교,241773.4,242726.0,1.0039400529586795
37647,3110292,정릉역 2번,47440.6,49125.0,1.0355054531350785
37648,3110291,한성대입구역 3번,431650.4,422081.0,0.9778306703758411
37649,3110290,북한산보국문역 1번,27224.8,29564.0,1.0859216596632482
37650,3110289,북한산보국문역 2번,166958.0,172102.0,1.0308101438685178
37651,3110288,동구여중,37462.2,36718.5,0.9801479891730865
37652,3110287,정릉3동주민센터,30723.8,29051.0,0.9455536099050248
37653,3110286,한성대입구역 5번,95432.8,92505.5,0.9693260598033381
37654,3110285,홍대부중,26595.6,25599.0,0.9625276361503408
37655,3110284,정릉북한산국립공원입구,11551.8,13550.5,1.1730206547897297
37656,3110283,성북초등학교앞,21963.2,20144.5,0.9171933051650033
37657,3110282,국민대학교앞,15111.0,14658.0,0.9700218383958705
37658,3110281,길상사,9775.8,10469.5,1.0709609443728392
37659,3110280,북정마을,26684.8,27938.0,1.0469630651157213
37660,3110279,신내역 2번,1745.2,2215.0,1.269195507678203
37661,3110278,망우본동주민센터,188730.0,205292.5,1.0877576431939808
37662,3110277,러스크서울병원,207466.0,214204.0,1.0324776107892377
37663,3110276,신내IC북측,6488.2,6964.0,1.0733331278320644
37664,3110275,하나은행 망우동지점,52490.2,58886.5,1.1218570323603263
37665,3110274,서일대학교,192399.4,202385.5,1.0519029685123757
37666,3110273,장스여성병원,87283.8,92158.0,1.0558431232370726
37667,3110272,신내1동주민센터,167221.4,187748.5,1.1227540255015207
37668,3110271,신내역 1번,6282.4,6398.5,1.0184801986501975
37669,3110270,혜원여고,58917.2,56680.5,0.9620365529930139
37670,3110269,용마문화복지센터,82249.2,78028.5,0.9486839993580485
37671,3110268,망우3동주민센터,85200.2,88731.5,1.041447085804963
37672,3110267,망우역 2번,288212.0,323956.0,1.1240198187445354
37673,3110266,면목동우체국,239839.4,254988.0,1.0631614321917082
37674,3110265,망우역 1번,59431.4,66563.5,1.1200055862725764
37675,3110264,면목역 2번,478146.8,480087.0,1.004057749628357
37676,3110263,면목역 1번,270521.0,269152.5,0.9949412430088607
37677,3110262,상봉역 3번,215047.4,231668.0,1.077288076954197
37678,3110261,사가정역 4번,221456.6,238685.5,1.077798087751731
37679,3110260,면목역 3번,149677.4,153078.5,1.0227228693176125
37680,3110259,사가정역 1번,153374.2,158584.0,1.033967903337067
37681,3110258,면동초등학교,168663.8,177711.5,1.0536434018443792
37682,3110257,상봉역 7번,210774.0,210889.0,1.0005456080920796
37683,3110256,면목2동체육관,211853.2,224875.0,1.0614661473133282
37684,3110255,상봉역 4번,390782.8,415429.0,1.0630687942253345
37685,3110254,오거리공원,485511.6,502690.5,1.035383088684184
37686,3110253,중곡초등학교,139157.2,148102.5,1.0642819775045775
37687,3110252,장안제일시장,129390.8,134961.0,1.0430494285528802
37688,3110251,장안중학교,154991.0,160348.0,1.0345632972237098
37689,3110250,화랑대역 7번,127343.8,123957.5,0.9734082067599679
