상호명,지점명,TRDAR_CD,TRDAR_CD_N,지번주소,도로명주소,층정보,경도,위도,지하철_거리(m),지하철_역명,지하철_호선,버스_거리(m),버스정류장명
카페더하리,,3120223,휘문고교사거리,서울특별시 강남구 대치동 1007-3,서울특별시 강남구 영동대로 330,1,127.066296827093,37.5041789706294,584,삼성,2,44,총회회관.휘문고입구
카페좋아진다,,3110850,사당역 10번,서울특별시 동작구 사당동 1027-2,서울특별시 동작구 사당로26길 87,1,126.978168230511,37.4799494500249,487,사당,2,314,사당역10번출구(경유)
꽃다방,,3110539,미근동,서울특별시 서대문구 미근동 72-5,서울특별시 서대문구 충정로6안길 17-2,2,126.967176397017,37.5630373859917,312,서대문,5,159,경찰청.동북아역사재단(중)
다락방,,3130183,상암동상점가,서울특별시 마포구 상암동 18-9,서울특별시 마포구 월드컵북로44길 30-2,3,126.895726815956,37.5764117189014,265,디지털미디어시티,6,131,DMC상암센트럴파크
정상F&B,,3130157,상계중앙시장,서울특별시 노원구 상계동 389-607,서울특별시 노원구 한글비석로29길 31,지,127.069529463069,37.6603823321476,324,상계,4,148,상신교회
타입커피,,3110331,돌곶이역 8번,서울특별시 성북구 석관동 340-141,서울특별시 성북구 화랑로32길 38,1,127.056887487871,37.6087085823271,206,돌곶이,6,996,석계역굴다리앞
이디야천호1동점,,3111065,천일초등학교,서울특별시 강동구 천호동 395-78,서울특별시 강동구 구천면로34길 43,1,127.133589415924,37.5425497691061,756,강동,5,174,고분다리시장입구
스타벅스,마포경찰서후문,3110585,마포경찰서,서울특별시 마포구 아현동 618-19,서울특별시 마포구 마포대로 173-14,,126.953624311904,37.5510045261882,397,애오개,5,148,마포경찰서(중)
감성커피이수역점,,3120156,"총신대입구역(이수, 총신대)",서울특별시 동작구 사당동 708-595,서울특별시 동작구 동작대로25길 6,1,126.981569704836,37.4865183828191,129,총신대입구,4,138,총신대입구역.남성사계시장입구앞(중)
반테이블,,3120102,서교동(홍대),서울특별시 마포구 서교동 463-31,서울특별시 마포구 동교로 142-11,1,126.918187717245,37.5547784914514,528,홍대입구,2,163,서교동주민센터.마포신문사
커피블루그린,,3110994,개포고등학교,서울특별시 강남구 개포동 159-1,서울특별시 강남구 선릉로8길 8,1,127.061540616939,37.4828637190448,1054,도곡,3,80,개포1단지연금매장
카페소확행,,3110102,옥수역 6번,서울특별시 성동구 옥수동 359,서울특별시 성동구 한림말5길 17,3,127.01654314061,37.542759324153,140,옥수,3,1155,한남1고가차도(경유)
호감,,3120240,개롱역,서울특별시 송파구 가락동 174-23,서울특별시 송파구 오금로46길 16-1,1,127.135270609272,37.496029095061,233,개롱,5,184,개롱역3번출구
블루베르,,3130318,로데오거리상점가,서울특별시 강동구 천호동 411-59,서울특별시 강동구 천호대로157길 32-1,1,127.127699483293,37.539069418118,371,천호,5,151,천호우체국.로데오거리
이립스,,3110300,삼선동주민센터,서울특별시 성북구 동선동2가 43,서울특별시 성북구 고려대로7길 84-7,1,127.01891986086,37.5894215503285,399,성신여대입구,4,174,성북구청.성북경찰서
티,,3110164,아차산역 5번,서울특별시 광진구 능동 250-2,서울특별시 광진구 능동로32길 130,1,127.085148536389,37.5527308679877,401,아차산,5,225,중곡동입구삼거리(중)
라파파라,,3110335,석계역 7번,서울특별시 성북구 석관동 127-76,서울특별시 성북구 한천로78길 49,,127.064569548223,37.6126870008437,277,석계,6,207,석계역굴다리앞
클로리스(CHLORISCo.，Ltd)주,,3120197,역삼역,서울특별시 강남구 역삼동 736-6,서울특별시 강남구 테헤란로 146,,127.035487532344,37.5000205872765,109,역삼,2,69,역삼역4번출구
카페로마,,3110282,국민대학교앞,서울특별시 성북구 정릉동 900-2,서울특별시 성북구 정릉로10길 56,,126.999297836431,37.6075059551979,2226,한성대입구,4,141,청덕초등학교
달타냥,,3130210,목2동시장,서울특별시 양천구 목동 526,서울특별시 양천구 목동중앙북로16길 3,,126.873884146514,37.5460538626233,2376,목동,5,135,염창역.서울도시가스(중)
로뎀나무카페,,3110051,한양공고앞 교차로,서울특별시 중구 신당동 304-253,서울특별시 중구 청구로22길 21,1,127.010911053265,37.5632757036132,303,동대문역사문화공원,2,292,동대문역사문화공원
와코타코,,3110069,숙대입구,서울특별시 용산구 청파동2가 66-1,서울특별시 용산구 청파로47길 56,1,126.96730880813,37.5449363763113,410,숙대입구,4,286,숙대입구
스타벅스,연합뉴스,3120004,종로구청,서울특별시 종로구 수송동 110,서울특별시 종로구 율곡로2길 25,,126.98051793887,37.5743658560621,500,안국,3,196,안국동
둘쎄데레체,,3120226,석촌고분역,서울특별시 송파구 삼전동 132-13,서울특별시 송파구 삼학사로 73,3,127.096809630066,37.5038155232575,915,석촌,8,189,석촌고분역.올림픽병원
스타벅스,역삼럭키,3120201,도곡1동,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로 183,,127.039407651656,37.4922346470527,873,매봉,3,74,도곡1동주민센터.역삼럭키아파트
아일랜드4199커피,,3110468,응암역 3번,서울특별시 은평구 역촌동 30-8,서울특별시 은평구 진흥로1길 36,3,126.918609803051,37.6037027448407,449,역촌,6,280,역촌초등학교
아인,,3110578,대흥역 2번,서울특별시 마포구 염리동 82-2,서울특별시 마포구 숭문길 49,1,126.94537613733,37.5487124626547,299,대흥,6,185,마포아트센터
셀프카페도담,,3130018,동대문문구완구거리(동대문문구완구시장),서울특별시 종로구 창신동 329-7,서울특별시 종로구 종로54길 9-4,1,127.014172418799,37.5718888768367,138,동묘앞,6,79,동대문역.흥인지문(중)
코무,,3110304,보문역 4번,서울특별시 성북구 안암동2가 61,서울특별시 성북구 고려대로7가길 1,1,127.021104244243,37.5863938446362,195,보문,6,201,보문역
보리수,,3110305,보문역 5번,서울특별시 성북구 안암동3가 2,서울특별시 성북구 고려대로8길 25,1,127.021681199431,37.5847809625717,211,보문,6,152,보문역
컴포즈커피강일리버파크점,,3111090,강일동주민센터,서울특별시 강동구 강일동 675-1,서울특별시 강동구 아리수로93길 27,1,127.17381256359,37.5656169920933,921,강일,5,33,강일동주민센터
컴포즈커피강일리버파크점,,3111090,강일동주민센터,서울특별시 강동구 강일동 675-1,서울특별시 강동구 아리수로93길 27,,127.17381256359,37.5656169920933,921,강일,5,33,강일동주민센터
주원디케이청춘124남영,1호점,3120042,"숙대입구역(남영역, 남영동)",서울특별시 용산구 갈월동 92-14,서울특별시 용산구 한강대로 271,1,126.972413138852,37.542414880737,304,숙대입구,4,60,남영역
망고랑,,3110018,중앙고등학교,서울특별시 종로구 계동 2-49,서울특별시 종로구 계동길 112,1,126.986923774927,37.5823495474401,656,안국,3,844,덕성여중고
황다방,,3120175,남부터미널역,서울특별시 서초구 서초동 1603-69,서울특별시 서초구 효령로 307,1,127.01784211629,37.4855994446964,155,남부터미널,3,18,국제전자센터
카브,,3110619,목4동주민센터,서울특별시 양천구 목동 803-9,서울특별시 양천구 목동중앙로1길 19,,126.866577414285,37.531476669816,632,목동,5,481,목동7단지
파스쿠찌이화,사거리점,3120013,이화사거리,서울특별시 종로구 연건동 195-10,서울특별시 종로구 대학로 47,1,127.001845218591,37.575430622907,496,종로5가,1,109,종로5가.효제동.김상옥의거터
오월,,3110827,NH농협은행 상도동지점,서울특별시 동작구 상도동 355-11,서울특별시 동작구 성대로1길 21,1,126.934316219013,37.5015213467682,556,장승배기,7,259,상도초등학교입구
초코츄츄,,3110107,금호사거리,서울특별시 성동구 금호동4가 505-1,서울특별시 성동구 금호로1길 43,1,127.023797969677,37.5479388301689,707,금호,3,778,동부간선도로입구(경유)
벤티프레소,중곡점,3130084,신성시장(신성골목시장),서울특별시 광진구 중곡동 79-3,서울특별시 광진구 용마산로 52,1,127.08800698856,37.5583329756105,718,아차산,5,8,신성시장
히시커피,,3110763,영등포구청역 2번,서울특별시 영등포구 당산동3가 398-20,서울특별시 영등포구 당산로29길 3,1,126.894779028686,37.525882915212,163,영등포구청,2,149,영등포구청
커피베이,잠실새내점,3120225,잠실새내역(신천),서울특별시 송파구 잠실동 190-10,서울특별시 송파구 백제고분로7길 28,1,127.081933739916,37.5106383739372,733,종합운동장,2,190,잠실엘스아파트앞
필댐굿,,3110763,영등포구청역 2번,서울특별시 영등포구 당산동3가 404,서울특별시 영등포구 당산로29길 7,1,126.89440571737,37.5258735720159,193,영등포구청,5,181,영등포구청
카페플라토스,,3110794,영동초등학교,서울특별시 영등포구 당산동 121-27,서울특별시 영등포구 버드나루로14가길 19,1,126.908918155232,37.5274894387069,622,영등포시장,5,246,영동초교.영등포평생학습관
그린램프라이브러리,서초점,3120168,서울고교교차로,서울특별시 서초구 서초동 1489-2,서울특별시 서초구 효령로 190,5,127.005065235681,37.4825372542193,667,방배,2,49,서울고등학교
사랑채한방찻집,,3130170,제일시장,서울특별시 은평구 대조동 14-2,서울특별시 은평구 통일로 727,2,126.929644964113,37.6104582509614,20,불광,3,109,불광역1번출구
토라비,,3130191,홍대 걷고싶은 거리,서울특별시 마포구 서교동 347-12,서울특별시 마포구 와우산로29바길 24,2,126.925577148075,37.5555041783164,220,홍대입구,2,200,홍대입구역
커핀그루나루,,3120225,잠실새내역(신천),서울특별시 송파구 잠실동 182-2,서울특별시 송파구 올림픽로12길 8,,127.082782429586,37.5109981838922,806,종합운동장,2,114,잠실엘스아파트앞
컴포즈커피이수총신대점,,3130273,남성사계시장(남성시장),서울특별시 동작구 사당동 130-13,서울특별시 동작구 동작대로27길 16-7,1,126.980992702193,37.4878968337465,123,총신대입구,4,116,총신대입구역.남성사계시장입구앞(중)
뜰과다원,,3120008,인사동,서울특별시 종로구 관훈동 15-3,서울특별시 종로구 인사동8길 6-4,1,126.985815929877,37.573636805716,327,안국,3,250,조계사
컴포즈커피대림성모,병원점,3130260,신대방1동골목상권,서울특별시 동작구 신대방동 588-6,서울특별시 동작구 신대방길 116,1,126.908307193159,37.4905477836863,552,신대방,2,52,강남성심병원.대림성모병원(중)
카페오가닉,,3120137,문래역(문래로데오거리),서울특별시 영등포구 문래동3가 55-5,서울특별시 영등포구 당산로 34,,126.896498906663,37.5174600622482,164,문래,2,370,문래우체국.문래예술공단
스타벅스,문래역,3120137,문래역(문래로데오거리),서울특별시 영등포구 문래동3가 55-5,서울특별시 영등포구 당산로 34,2,126.896498906663,37.5174600622482,164,문래,2,370,문래우체국.문래예술공단
천사의눈물,,3130146,쌍문시장(쌍문역골목시장),서울특별시 도봉구 쌍문동 88-108,서울특별시 도봉구 노해로60길 65,,127.033699706487,37.6485050414744,65,쌍문,4,82,쌍문역(중)
남서울,,3110855,신대방역 2번,서울특별시 관악구 신림동 520-20,서울특별시 관악구 조원로 95,1,126.912746480838,37.4847576659211,312,신대방,2,109,신사시장.평화교회
디디카페,,3110776,도신초등학교,서울특별시 영등포구 대림동 684-20,서울특별시 영등포구 대림로34마길 4,1,126.900481418607,37.4997947876287,817,대림,7,381,영등포농협도림로지점
크림오브클래식,,3120102,서교동(홍대),서울특별시 마포구 서교동 463-28,서울특별시 마포구 동교로 144,1,126.918085418443,37.5551838693897,520,홍대입구,2,155,서교동주민센터.마포신문사
스페이스홍,,3120102,서교동(홍대),서울특별시 마포구 서교동 463-28,서울특별시 마포구 동교로 144,지,126.918085418443,37.5551838693897,520,홍대입구,2,155,서교동주민센터.마포신문사
메가커피양천신정,중앙점,3120109,서울남부지방법원,서울특별시 양천구 신정동 1025-9,서울특별시 양천구 은행정로 17,1,126.859683961892,37.5212152848347,522,신정,5,63,우리은행신정동지점
주니아샐러드&샌드위치길음역점,,3110307,길음역 7번,서울특별시 성북구 길음동 542-1,서울특별시 성북구 길음로 11,,127.023543933539,37.6037104411227,165,길음,4,54,길음뉴타운(중)
바나프레소길음역점,,3110307,길음역 7번,서울특별시 성북구 길음동 542-1,서울특별시 성북구 길음로 11,,127.023543933539,37.6037104411227,165,길음,4,54,길음뉴타운(중)
메가엠지씨커피길음역롯데,캐슬점,3110307,길음역 7번,서울특별시 성북구 길음동 542-1,서울특별시 성북구 길음로 11,1,127.023543933539,37.6037104411227,165,길음,4,54,길음뉴타운(중)
비포블루밍,,3110564,홍대입구역 3번,서울특별시 마포구 동교동 148-9,서울특별시 마포구 양화로23길 28,3,126.92506375373,37.5596124004782,342,홍대입구,2,238,동교동삼거리연희동방면
카페휴지,,3110408,가인초등학교,서울특별시 도봉구 창동 749-16,서울특별시 도봉구 도봉로136길 7,1,127.041649083381,37.6593142930213,834,창동,4,94,도봉보건소(중)
신이1981,,3120103,홍대입구역(홍대),서울특별시 마포구 서교동 367-31,서울특별시 마포구 잔다리로 20-12,1,126.920986572063,37.5514647257656,452,상수,6,275,서교동사거리(경유)
컴포즈커피구산역점,,3120088,구산역,서울특별시 은평구 대조동 224-18,서울특별시 은평구 연서로 144,1,126.917615795771,37.611648781783,57,구산,6,8,구산역1번출구
라빈느,,3110881,구립대학경로당(관악산샘말공원),서울특별시 관악구 신림동 1542-11,서울특별시 관악구 신림로17길 57,1,126.936402724879,37.4682212219653,1651,봉천,2,298,대학동고시촌입구
몽떼,,3110072,열정도,서울특별시 용산구 원효로1가 43-35,서울특별시 용산구 백범로87길 48-7,1,126.969449792803,37.5392786718088,576,삼각지,6,91,용산경찰서
스타벅스,외대,3110220,외대앞역 1번,서울특별시 동대문구 이문동 305-60,서울특별시 동대문구 휘경로 12-1,,127.061395657309,37.5957320620118,1641,상월곡,6,602,휘경미소지움아파트
이월오일,,3110157,자양동우체국,서울특별시 광진구 자양동 648-26,서울특별시 광진구 뚝섬로52라길 39,1,127.080743780115,37.5294521323785,906,구의,2,533,자양동잠실대교북단
로비,,3110543,중암중학교,서울특별시 마포구 중동 77-35,서울특별시 마포구 성암로9안길 28,1,126.902217710154,37.5731646842614,498,월드컵경기장,6,182,성산아파트
위즈포트,,3110126,서울숲역 1번,서울특별시 성동구 성수동1가 10-1,서울특별시 성동구 왕십리로6길 21,1,127.047187119434,37.5456612826844,170,뚝섬,2,647,상원
이바머스커피,,3110576,대흥역 3번,서울특별시 마포구 대흥동 468-2,서울특별시 마포구 백범로24길 21,1,126.944472783927,37.5460811249071,271,대흥,6,92,동도중학교.서울디자인고등학교
스타벅스,구산역,3120088,구산역,서울특별시 은평구 대조동 224-14,서울특별시 은평구 연서로 146,,126.917706213821,37.6118200327398,78,구산,6,22,구산역1번출구
커피빈을지로입구역,코리아,3120026,을지로입구역,서울특별시 중구 수하동 65-1,서울특별시 중구 남대문로10길 6,,126.983247783584,37.5668790039481,115,을지로입구,2,94,우리은행종로지점
창강애드을지로브루클린커피을지로,,3120026,을지로입구역,서울특별시 중구 수하동 65-1,서울특별시 중구 남대문로10길 6,,126.983247783584,37.5668790039481,115,을지로입구,2,94,우리은행종로지점
그린랩,,3110120,서울숲카페거리,서울특별시 성동구 성수동1가 685-450,서울특별시 성동구 서울숲2길 18-11,,127.040579300984,37.546844047028,604,뚝섬,2,549,성수대교북단(경유)
세컨드랠리살롱,,3110729,가산동우체국,서울특별시 금천구 가산동 146-84,서울특별시 금천구 남부순환로 1282,3,126.893138251583,37.4785606396518,943,가산디지털단지,7,19,디지털단지오거리
카페게이트서울,시청역점,3120020,시청역_1번,서울특별시 중구 서소문동 34,서울특별시 중구 서소문로 125,1,126.974951974384,37.5636970190508,33,시청,2,16,시청.서소문청사
메가엠지씨커피매봉초점,,3110691,개봉중학교,서울특별시 구로구 개봉동 33-157,서울특별시 구로구 고척로21나길 14,1,126.844902893749,37.5029244504139,1886,천왕,7,271,개봉푸르지오아파트
삼원,,3120012,대학로(혜화역),서울특별시 종로구 명륜4가 103-5,서울특별시 종로구 대학로11길 9-3,1,127.001256673768,37.5822061060416,45,혜화,4,147,혜화역2번출구.마로니에공원
라르고,,3110925,서초중학교,서울특별시 서초구 서초동 1512-5,서울특별시 서초구 명달로20길 61,1,127.007598262281,37.4865736364884,594,서초,2,283,서초동삼성아파트
컴포즈커피봉천e편한세상점,,3110888,청룡동주민센터,서울특별시 관악구 봉천동 1540-41,서울특별시 관악구 쑥고개로 70,1,126.944171715929,37.4793526215754,395,봉천,2,85,e편한세상서울대입구아파트
이디야관악우성점,,3130294,관악중부시장,서울특별시 관악구 봉천동 34-17,서울특별시 관악구 관악로 232,1,126.956028258893,37.4849709136156,507,서울대입구,2,10,봉원중학교.행운동우성아파트
스타벅스,삼성,3120215,포스코사거리,서울특별시 강남구 삼성동 144-25,서울특별시 강남구 테헤란로 443,1,127.055600009661,37.5069505755208,702,삼성,2,45,포스코건너편
커피조,,3111005,삼전역 3번,서울특별시 송파구 삼전동 36-18,서울특별시 송파구 백제고분로22길 34,,127.088132080181,37.5011463297938,1131,대청,3,256,삼전역.잠실현대아파트
우노비커피,,3111005,삼전역 3번,서울특별시 송파구 삼전동 36-18,서울특별시 송파구 백제고분로22길 34,,127.088132080181,37.5011463297938,1131,대청,3,256,삼전역.잠실현대아파트
휘릭hwiric,,3110636,방화역 2번,서울특별시 강서구 방화동 448-7,서울특별시 강서구 방화대로45길 51,1,126.813658708646,37.5742023768145,392,방화,5,295,신방화사거리
더프루티x솔다온차연구소,,3120131,가산디지털단지,서울특별시 금천구 가산동 371-17,서울특별시 금천구 가산디지털1로 131,2,126.882207993779,37.477045563572,373,가산디지털단지,7,64,산업단지백양사
카페마운틴,,3110115,상왕십리역 3번,서울특별시 성동구 홍익동 305-7,서울특별시 성동구 무학로8길 11-1,1,127.032247506081,37.5656954836687,326,상왕십리,2,200,상왕십리역
커피나무어린이대공원역점,,3110145,장안초등학교,서울특별시 광진구 군자동 368-1,서울특별시 광진구 광나루로19길 38,2,127.073228501664,37.5493420993419,198,어린이대공원,7,202,어린이대공원앞.세종대학교
카페프라미스,,3120187,신논현역,서울특별시 강남구 논현동 201-4,서울특별시 강남구 봉은사로 113,1,127.025888032563,37.5052669341324,761,논현,7,66,신논현역4번출구
포틀로,,3110077,삼광초등학교,서울특별시 용산구 후암동 135-7,서울특별시 용산구 두텁바위로1길 96,1,126.97593038359,37.5481189748607,484,숙대입구,4,233,후암시장
투썸플레이스대흥역점,,3110576,대흥역 3번,서울특별시 마포구 염리동 180-11,서울특별시 마포구 백범로 116,1,126.943951732437,37.5467746479012,187,대흥,6,48,용강초등학교
수선화,,3120031,을지로3가역,서울특별시 중구 을지로3가 302-18,서울특별시 중구 충무로7길 17,4,126.991657981492,37.5656905830615,68,을지로3가,2,62,을지로3가
카페그눈그해처음내린눈,,3110625,신정2동주민센터,서울특별시 양천구 신정동 144-33,서울특별시 양천구 신목로5길 6-21,1,126.872245683699,37.5181481117066,754,오목교,5,196,신정2동주민센터.목동중학교
커피앤드케이스쌍문점,,3110392,발바닥공원,서울특별시 도봉구 쌍문동 215-1,서울특별시 도봉구 해등로26길 7,1,127.032604901746,37.6584431872604,1142,쌍문,4,412,방학동신동아아파트
매머드익스프레스,방배카페골목점,3120162,방배동카페골목,서울특별시 서초구 방배동 769-1,서울특별시 서초구 방배로43길 43,1,126.98605693294,37.4952497603848,921,총신대입구,4,289,이수교
크랙커피,,3110302,보문역 8번,서울특별시 성북구 보문동5가 2,서울특별시 성북구 보문로23길 7,,127.019541193277,37.5840515317483,139,보문,6,65,보문역
카페크라비,,3110137,성수초등학교,서울특별시 성동구 성수동2가 280-22,서울특별시 성동구 아차산로13길 48,1,127.06276988419,37.5466541362882,639,성수,2,148,성동세무서앞
치커피,,3110555,홍익지구대,서울특별시 마포구 서교동 480-12,서울특별시 마포구 동교로12안길 9,1,126.912835563173,37.5540088137619,328,망원,6,102,성산초등학교입구
더느림까페,,3130015,창신골목시장,서울특별시 종로구 창신동 582-3,서울특별시 종로구 창신길 42,1,127.01072011167,37.5735560815528,205,동대문,1,224,동대문역.흥인지문(중)
비바쌀롱,,3110544,망리단길,서울특별시 마포구 망원동 400-8,서울특별시 마포구 포은로 84,1,126.905524100001,37.5544897285857,441,망원,6,429,망원시장.망원동월드컵시장입구
마션,,3110272,신내1동주민센터,서울특별시 중랑구 신내동 449-5,서울특별시 중랑구 봉화산로56길 69,1,127.098096637054,37.605681228556,942,신내,6,234,동성프라자앞
낫띵메터스,,3110129,성원어린이공원,서울특별시 성동구 성수동1가 13-248,서울특별시 성동구 상원12길 19,1,127.04980445621,37.5507328302555,448,뚝섬,2,99,리버하우스
에이드티,,3110129,성원어린이공원,서울특별시 성동구 성수동1가 13-248,서울특별시 성동구 상원12길 19,1,127.04980445621,37.5507328302555,448,뚝섬,2,99,리버하우스
카페사훈,,3110726,금천철쭉어린이공원(금하마을),서울특별시 금천구 독산동 1102-5,서울특별시 금천구 금하로1라길 35,1,126.890381910942,37.4537893259779,3033,가산디지털단지,7,110,금천육교앞
소담담,,3130115,우림골목시장,서울특별시 중랑구 망우동 469-75,서울특별시 중랑구 용마산로115길 45,,127.097792788896,37.5985005890734,1110,상봉,7,82,우림시장.망우사거리(중)
카페랏102,,3110127,성수1가1동주민센터,서울특별시 성동구 성수동1가 72-8,서울특별시 성동구 성수일로 10,1,127.048825062266,37.5412817597401,668,뚝섬,2,1092,리버하우스
전광수커피,,3110127,성수1가1동주민센터,서울특별시 성동구 성수동1가 72-8,서울특별시 성동구 성수일로 10,16,127.048825062266,37.5412817597401,668,뚝섬,2,1092,리버하우스
커피빈신논현역,코리아,3120187,신논현역,서울특별시 강남구 역삼동 601,서울특별시 강남구 봉은사로 108,,127.025582420135,37.5045371863776,752,강남,2,24,신논현역4번출구
고잉홈,,3110542,마포구청역 7번,서울특별시 마포구 망원동 468-17,서울특별시 마포구 방울내로9안길 32,1,126.901429532694,37.5613699978088,293,마포구청,6,124,마포구청역
세미한소리,,3110179,광나루역 1번,서울특별시 광진구 광장동 248-33,서울특별시 광진구 아차산로75길 39,1,127.103122774786,37.5466708404539,156,광나루,5,119,광나루역(중)
카페지니얼,,3110069,숙대입구,서울특별시 용산구 청파동2가 67-5,서울특별시 용산구 청파로49길 56,1,126.967218230881,37.5450534810973,417,숙대입구,4,296,숙대입구
공백,,3110146,신자초등학교,서울특별시 광진구 자양동 474-14,서울특별시 광진구 자양번영로3길 37,1,127.073053200694,37.532052023468,562,뚝섬유원지,7,530,뚝섬(경유)
컴포즈커피행당,시장점,3130066,행당시장상점가,서울특별시 성동구 행당동 292-50,서울특별시 성동구 행당로17길 32,1,127.032630347856,37.5611093068507,253,왕십리,2,164,왕십리2동주민센터
포르마레,,3111050,강동구청(강동구청역 2번),서울특별시 강동구 성내동 534-7,서울특별시 강동구 성내로9길 35,1,127.125082729869,37.5304856864487,408,강동구청,8,309,강동구청
셰이드트리,,3110763,영등포구청역 2번,서울특별시 영등포구 당산동3가 396-1,서울특별시 영등포구 당산로31길 21,,126.894098971347,37.5267923190953,250,영등포구청,2,221,당산동삼익아파트
쁘띠클로,,3120229,방이동먹자골목,서울특별시 송파구 방이동 36-8,서울특별시 송파구 올림픽로32길 13,1,127.109300252621,37.5149320291526,432,몽촌토성,8,146,잠실진주아파트
혹스턴,,3120093,연희동,서울특별시 서대문구 연희동 188-4,서울특별시 서대문구 연희로 91,2,126.930286361862,37.5663640621187,1219,홍대입구,2,400,연희104고지앞.구성산회관(중)
투썸플레이스,,3130222,오류시장,서울특별시 구로구 오류동 39-6,서울특별시 구로구 경인로 199-2,2,126.84318703261,37.496002464223,1108,천왕,7,41,오류동역
연남다방,,3110564,홍대입구역 3번,서울특별시 마포구 동교동 113-25,서울특별시 마포구 연희로1길 36,B1,126.925730663541,37.5604687687828,453,홍대입구,2,253,동교동삼거리연희동방면
나나케이크,,3110142,화양사거리,서울특별시 광진구 화양동 33-3,서울특별시 광진구 능동로13길 101,1,127.068098908184,37.5457591943384,603,건대입구,2,171,화양사거리
포래스트,,3130294,관악중부시장,서울특별시 관악구 봉천동 25-2,서울특별시 관악구 관악로24나길 4,2,126.956774640795,37.4847279167787,527,서울대입구,2,80,봉원중학교.행운동우성아파트
노벰버라운지외대점,,3110220,외대앞역 1번,서울특별시 동대문구 이문동 288-41,서울특별시 동대문구 휘경로2길 10,3,127.060829456583,37.5956963155227,1610,상월곡,6,623,휘경미소지움아파트
오시오,,3120207,선정릉역,서울특별시 강남구 삼성동 39-31,서울특별시 강남구 봉은사로59길 15,1,127.04551455834,37.5120185379261,688,강남구청,7,115,삼성2문화센터
쑥다방,,3110754,삼성산자연공원(서울금천초등학교),서울특별시 금천구 시흥동 825-50,서울특별시 금천구 금하로23길 34,1,126.908861880311,37.4527958872825,3624,구로디지털단지,2,163,시흥동은행나무
마리커피1986,,3110527,홍제역 2번,서울특별시 서대문구 홍제동 215,서울특별시 서대문구 세무서2길 16,1,126.946456468828,37.5887712178172,209,홍제,3,141,홍제역.서대문세무서(중)
카페노드,,3110203,떡전교사거리,서울특별시 동대문구 청량리동 42-10,서울특별시 동대문구 왕산로43가길 27,1,127.04903452477,37.584655640077,611,청량리,1,113,서울성심병원
코너스,,3110670,신곡초등학교,서울특별시 강서구 화곡동 464-1,서울특별시 강서구 등촌로13아길 71,1,126.855357032626,37.5358783615964,887,까치산,2,877,까치산역2번출구
미다원,구로점,3120129,구로디지털단지,서울특별시 구로구 구로동 212-8,서울특별시 구로구 디지털로 288,1,126.895505475009,37.4835723648529,648,구로디지털단지,2,54,디지털1단지
오가다,,3120129,구로디지털단지,서울특별시 구로구 구로동 212-8,서울특별시 구로구 디지털로 288,,126.895505475009,37.4835723648529,648,구로디지털단지,2,54,디지털1단지
공차구로디지털,2호점,3120129,구로디지털단지,서울특별시 구로구 구로동 212-8,서울특별시 구로구 디지털로 288,,126.895505475009,37.4835723648529,648,구로디지털단지,2,54,디지털1단지
투썸플레이스구로대륭1차점,,3120129,구로디지털단지,서울특별시 구로구 구로동 212-8,서울특별시 구로구 디지털로 288,1,126.895505475009,37.4835723648529,648,구로디지털단지,2,54,디지털1단지
우리가만난그카페,,3130275,강남골목시장,서울특별시 관악구 신림동 1652-24,서울특별시 관악구 조원로10길 22,1,126.905569366541,37.4826798285399,366,구로디지털단지,2,96,조원동기점
구떼와플카페,,3110004,대신고등학교,서울특별시 종로구 교북동 1-12,서울특별시 종로구 통일로 220,1,126.960199059124,37.5727209436542,286,독립문,3,89,독립문고가차도(경유)
인하프,성신여대점,3110303,성신여대입구역 1번,서울특별시 성북구 동선동3가 81,서울특별시 성북구 동소문로26라길 18-5,1,127.021174529703,37.5947009806747,400,성신여대입구,4,287,돈암사거리.성신여대입구(중)
꽁드,,3110375,서울북부고용노동지청,서울특별시 강북구 번동 433-16,서울특별시 강북구 덕릉로42길 7,1,127.031926190693,37.6349276997598,679,수유,4,559,번동(경유)
버틀러커피랩,,3111016,송파역 2번,서울특별시 송파구 송파동 180-1,서울특별시 송파구 송파대로36길 30,,127.115025225796,37.5011682552369,299,송파,8,301,한양공원
마리웨이237,,3120098,DMC(디지털미디어시티),서울특별시 마포구 상암동 1602,서울특별시 마포구 월드컵북로 400,1,126.889890807702,37.5804518814118,861,디지털미디어시티,6,165,MBC
커피팩토리쏘,,3110815,공군호텔,서울특별시 영등포구 신길동 453-5,서울특별시 영등포구 여의대방로51길 22,,126.922081011113,37.5111186227582,963,신길,5,223,공군호텔
강남타이야키코히,,3120220,대치역,서울특별시 강남구 대치동 507-1,서울특별시 강남구 남부순환로 2942,1,127.062318401409,37.4936393644468,146,대치,3,26,대치역8번출구
디에떼지앤씨글로벌,,3120051,뚝섬역,서울특별시 성동구 성수동1가 656-591,서울특별시 성동구 상원1길 26,,127.048443482224,37.5461292934384,148,뚝섬,2,581,리버하우스
티에라플라워도곡,,3110978,도곡2동주민센터(대치중학교),서울특별시 강남구 도곡동 458-3,서울특별시 강남구 논현로26길 54,1,127.046413479533,37.4841500619872,332,매봉,3,238,매봉역
카페오월일일,,3110554,망원역 1번,서울특별시 마포구 서교동 475-1,서울특별시 마포구 월드컵로14길 28,1,126.911995681704,37.5560624649045,165,망원,6,144,기업은행서교동지점(최규하대통령가옥)
