기준_년분기_코드,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
20244,3110666,KC대학교,30079.6,31664.0,1.052673572786872
20244,3110703,개봉역,89148.6,98958.5,1.1100398660214517
20244,3110693,오류동역 4번,23929.6,24922.0,1.0414716501738432
20244,3110694,세곡초등학교,270125.0,284487.5,1.053169828782971
20244,3110695,개봉1동주민센터,189464.6,208170.5,1.098730316903527
20244,3110696,오류동역 1번,119469.6,134977.0,1.1298020584316009
20244,3110697,개봉3동주민센터,58064.6,69854.5,1.2030479844862447
20244,3110698,개웅초등학교(개웅중학교),97383.8,101583.0,1.0431201082726285
20244,3110699,덕의초등학교,61083.2,67799.0,1.109945124027556
20244,3110700,고척초등학교,150584.6,168829.0,1.1211571435591687
20244,3110701,고척동성당,93202.2,97110.5,1.041933559508252
20244,3110702,개봉초등학교,217823.2,228522.5,1.049119193915065
20244,3110704,고척중학교,7066.2,7246.0,1.0254450765616598
20244,3110667,가양역 10번,6257.2,5596.0,0.8943297321485649
20244,3110705,고산초등학교,4878.8,5215.5,1.0690128720177092
20244,3110706,그라운드 고척,39200.6,43432.0,1.1079422253741014
20244,3110707,구로창업지원센터,122103.2,122032.5,0.999420981595896
20244,3110708,화원어린이공원,65154.2,71110.0,1.0914108376743172
20244,3110709,구로119안전센터,170616.2,169134.5,0.9913155960571152
20244,3110710,남구로역 3번,335540.2,351633.5,1.0479623603967572
20244,3110711,구로초등학교,179566.4,179667.0,1.0005602384410446
20244,3110712,남구로역 5번,329076.0,330574.0,1.0045521399312014
20244,3110713,구로보건소,398228.0,432164.5,1.0852187691473227
20244,3110714,구로4동주민센터,202970.8,220740.5,1.0875480611004145
20244,3110692,큰굴다리,113213.0,127995.5,1.1305724607598069
20244,3110691,개봉중학교,66492.8,67797.0,1.019614153712883
20244,3110690,오류2동버들시장,194665.6,209246.5,1.0749022939851725
20244,3110689,오류동역 3번,132341.0,147758.0,1.1164945103936044
20244,3110668,화곡2동주민센터,245613.6,265462.0,1.080811486008918
20244,3110669,화곡보람2차아파트,9086.8,9437.5,1.0385944446889994
20244,3110670,신곡초등학교,193588.2,204780.0,1.057812407987677
20244,3110671,등촌1동주민센터,243417.2,244751.5,1.0054815354050577
20244,3110672,백석중학교,121727.2,121067.0,0.9945763970583404
20244,3110673,뜸부기어린이공원,95788.2,108847.5,1.1363351644565824
20244,3110674,강서구청가양동별관,9577.0,8224.5,0.8587762347290383
20244,3110675,화곡4동주민센터,248926.4,247038.0,0.9924138219168396
20244,3110676,등촌역 7번,28328.0,27372.5,0.966270121434623
20244,3110677,등촌역 1번,38191.0,36715.5,0.9613652431201068
20244,3110678,염창무학아파트,22143.6,23657.5,1.0683673838038985
20244,3110679,염창역 2번,28751.4,31023.0,1.0790083265510548
